arg1,arg2,word,sentence,verb_idx,label
азотный,,атом,Есть два позднейших утверждения Бора одинаково интересных историку и литератору На вопрос услышал ли он о резерфордовской модели атома еще в Кембридже последовал уверенный ответ О да И на вопрос как он к этой новой модели отнесся последовал не менее уверенный ответ Я поверил в нее тотчас ,1 ,0
кислородный,,атом,Есть и такие ПАВ которые вообще не диссоциируют в воде на ионы их так и называют неионогенными При растворении этих веществ образуются гидраты с водородной связью между кислородными атомами и молекулами воды ,1 ,0
один,,атом,есь два атома углерода пропилена соединены не только с гидрогенизированным углеродом и водородом но также и с окисленным углеродом между тем как третий атом этого элемента соединен лишь с гидрогенизированным углеродом и водородом Поэтому кажется вероятным что два вещества полученные замещением или удалением водорода принадлежащего одному из двух первых атомов углерода между собою тождественны но отличаются от того которое образуется когда третья группа подвергается такому же изменению Точка зрения Кекуле который думает что всегда удаляю ,1 ,0
другой,другой,атом,Еще более обоснованным является такой взгляд если сравнить разные частицы содержащие один атом угля в составе Везде мы видим здесь что для полного насыщения С надобна такая сумма атомов которая эквивалентна четырем атомам водорода т е везде в них С является причиной определенной по эквивалентности всегда одной и той же степени накопления в частице атомов других элементов Таким образом естественно принять что во всех этих частицах взаимнодействуют атом углерода с одной стороны и все остальные атомы с другой а это допущение и выражается в словах атомы углерода в этих частицах связаны со всеми другими атомами ,1 ,0
новый,который,атом,Еще в конце прошлого века многим ученым казалось что слово атом следует понимать буквально атом по-гречески неделимый что за атомами навсегда сохранится привилегия при любых обстоятельствах оставаться неизменными Знаменитый английский физик Максвелл писал Каковы бы ни были катастрофы в небесных пространствах в отдаленном будущем или в настоящее время каковы бы ни были разрушения старых миров и рождение из их обломков новых атомы из которых построены эти миры основные камни мироздания не изменяются ни в своих размерах ни в своих свойствах Сегодня как и в момент творческого акта они совершенны в числе мере и весе ,2 ,1
новый,,атом,Еще в начале 1974 г Столярски и Сисрон высказали предположение что стратосферный озон может разрушаться под действием хлора выбрасываемого твердотопливными ракетами или поступающими в стратосферу с вулканическими газами Проведенные вскоре расчеты показали что эти источники не создают в стратосфере концентраций атомов хлора достаточных для заметного влияния на озоносферу в глобальных масштабах Но уже в том же году Молина и Роуленд высказали предположение что источником активного хлора накапливающегося в атмосфере могут быть хлорфто-руглерод ,1 ,0
текущий,этот,атом,Еще в начале века выдающийся французский физик П Ланжевен пришел к выводу что диамагнетизм вызывается взаимодействием токов текущих в атомах и молекулах с внешним магнитным полем Путем тщательного расчета он показал что диамагнетизм можно объяснить если учесть что внутриатомные токи создаются электронами что они замыкаются внутри атомов и что в этих телах электронные орбиты расположены так что магнитные поля создаваемые ими взаимно компенсируются Последнее обстоятельство ясно видно из хорошо известного опытного факта при отсутствии ,1 ,0
текущий,умственный,атом,еще возможно было устранить их тоже посредством идеи Но нет их порождают по большей части бессознательные представления и впечатления всосанные и схваченные случайно из воздуха как подхватываются и всасываются атомы испорченной материи при развитии всякой эпидемии В воздухе кишат теперь атомы умственных и нравственных эпидемий всякого рода имя им легион и иное название трудно для них придумать ,1 ,0
текущий,,атом,Еще когда мы думали что вселенной управляет бог как бы он ни назывался жизнь имела какую-то значительность Но сейчас оказывается что бог этот механический принцип усиления биогенной миграции атомов элементов Вернадский обладал гениальным умом и равным ему мужеством ,1 ,0
радиоактивный,,атом,Еще один источник информации из ЯГР-спектров связан с природой химических связей мессбауэровских атомов и поэтому особенно важен для химиков Нам со школьной скамьи известно что энергия ядерного перехода практически не зависит от строения электронной оболочки атома Как бы ни менялось строение валентной оболочки ответственной за химические связи в каких бы соединениях не находился радиоактивный атом энергия гамма-кванта практически должна быть одной и той же ,1 ,0
свободный,,атом,Еще одна любопытная деталь Пахнут только молекулы отдельные свободные атомы не пахнут И пахнут только соединения вещества смешанного химического происхождения правда за семью исключениями ,1 ,0
свободный,,атом,Еще пока были атомы пять чувств четыре стихии ну тогда все кое-как клеилось Атомы-то и в древнем мире были А вот как узнали у нас что вы там открыли у себя химическую молекулу да протоплазму да черт знает что еще так у нас и поджали хвосты ,2 ,1
углеродный,,атом,Еще сложнее задача машинного перевода становится тогда когда структурная формула представляет собой сложное сочленение колец В этом случае для того чтобы получить однозначное название требуется совершенно определенным образом ориентировать всю систему и перенумеровать все углеродные атомы в строго определенном порядке Но ведь машина не знает где верх а где низ где право а где лево ,1 ,0
углеродный,,атом,Ещё в 1997 году Международное бюро мер и весов подчеркнуло что в определении атомной секунды фигурирует атом цезия который покоится при температуре абсолютного нуля по шкале Кельвина В новейших модификациях цезиевых часов которые называют фонтанными это условие почти идеально достигается путём лазерного охлаждения атомов С использованием такого метода в американском Национальном институте стандартов и технологии были построены эталонные цезиевые часы обес ,1 ,0
углеродный,,атом,Ещё даже в веке в масштабах истории цивилизации совсем недавно была распространена теория теплорода согласно которой тепло переносит некая невесомая жидкость теплород чем её больше тем тело горячее Теперь же мы хорошо знаем что температура тела это мера движения образующих тело атомов и молекул то есть справед лива не теория теплорода а так называемая кинетическая теория теплоты ,1 ,0
единичный,,атом,Ещё один взгляд на эту проблему был озвучен Ричардом Смоли который утверждал что механосинтез невозможен ввиду непреодолимых сложностей в манипуляции индивидуальными молекулами Эксперимент на практике демонстрирующий позиционную молекулярную сборку был проведён Юном Хо и Дэниэлом Ли в институте Корнелла в 1999 г Они использовали сканирующий туннельный микроскоп для перемещения единичного моноксида углерода СО к единичному атому железа расположенному на гладком серебряном кристалле и химически их соединили приложив напряжение Крошечные доктора ,1 ,0
единичный,,атом,жа Дж В Никольсон одним из первых на Земле пытался услышать что говорят о внутреннем устройстве атомов звезды и туманности И для того чтобы понять услышанное он пробовал обручить планковские кванты уже не с томсоновской моделью безнадежно устаревшей но с планетарной классически не возможной ,1 ,0
излучающий,обычный,атом,Жаль но ничего не попишешь Штарк увидел внешнее электрическое поле что-то делает с излучающими атомами и обычные линии в спектрах водорода и гелия расщепляются каждая на несколько новых На языке спектроскопистов возникают мультиплеты ,1 ,0
излучающий,,атом,Железнодорожники будут удивляться почему серную кислоту надо охранять автоматчикам Им ответят просто сама по себе концентрированная серная кислота или купоросное масло не опасна но разбавленная водой превращается в страшный окислитель аж с четырьмя атомами кислорода Вы хоть понимаете что это значит ,1 ,0
излучающий,,атом,Женитьба на Маргарет Норлунд 1913 Бор создает и публикует квантовую теорию атомов 1914 июль август Братья Бор путешествуют по Германии ,1 ,0
излучающий,,атом,Живой организм начиная с наименьшей бактериальной клетки во много раз больше атома Диаметр самой маленькой бактерии в тысячу раз больше диаметра атома а ее объем соответственно в миллиард раз больше объема атома Очевидно что вопрос нужно переформулировать ,1 ,0
один,один,атом,Живой организм электронная и ионная машина В элементарных структурах в живых образованиях происходит непрерывное перемещение электронов перескоки их с одного атома на другой с одного уровня на другой электронные бури электронные ураганы остающиеся для нас невидимыми но учитываемые каждой живой молекулой каждой жи вой клеткой с величайшей точностью ,1 ,0
один,,атом,Живут долго Исследователи из английской Национальной физической лаборатории обнаружили возбужденное состояние атома иттербия в котором он может находиться лет десять Это открытие может иметь важные последствия для создания сверхточного эталона времени ,1 ,0
один,,атом,Журнал 1969 1 сообщает об открытии явления названного полярным ветром Суть его в утечке атомов водорода гелия азота и кислорода из земной атмосферы в космическое пространство происходящей в районах Северного и Южного полюсов Это подтвердилось при исследовании околоземного пространства искусственными спутниками ,1 ,0
неделимый,,атом,Забавно что у Демокрита тело делимо только до души душа последнее неделимое как атом Между атомами всегда есть промежуток Если бы атомы соприкасались то они были бы делимы а по определению они неделимы ведь соприкасаться можно лишь какими-то частями ,2 ,1
планетарный,сам,атом,За время его путешествия эксперименты не принесли ничего нового И он не видел причин менять свое убеждение рано еще делать далеко идущие выводы из модели планетарного атома Она сама оставалась еще противозаконной ,1 ,0
планетарный,,атом,Задача 1 В кристаллах металлической меди объем занимаемый атомами составляет 74 процента общего объема кристаллов Рассчитайте удельный вес меди зная что ее атом имеет радиус 1 28 10 8 сантиметра форма атома понимается за шарообразную ,1 ,0
углеродный,,атом,Задача сводилась следовательно к выносу двух лишних углеродных атомов за пределы цикла В органической химии известно несколько методов сужения кольца ,1 ,0
химический,входящий,атом,заимным химическим действием атомов ее составляющих и их механическим размещением не знаем напр того прилегают ли непосредственно один к другому атомы химически непосредственно действующие друг на друга но тем не менее даже и тогда когда оставим в стороне самое понятие о физических атомах нельзя будет отрицать что химические свойства сложного тела условливаются преимущественно химическим отношением элементов его составляющих Исходя от мысли что каждый химический атом входящий в состав тела принимает участие в образовании этого после днего и действует здесь определенным количеством принадлежащей ему химической силы сродства я называю химическим строением распределение действия этой силы вследствие которого химические атомы посредственно или непосредственно влияя друг на друга соединяются в химическую частицу ,1 ,0
неделимый,неделимый,атом,Закон Менделеева доказавший периодическое изменение свойств элементов в связи с их атомными весами неизбежно должен был привести и привел к открытию строения атома к подтверждению сложности атомов и даже атомных ядер Это отлично понимал и сам Д И Менделеев который писал Легко предположить но ныне пока нет еще возможности доказать что атомы простых тел суть сложные существа образованные сложением некоторых еще меньших частей что называемое нами неделимым атом неделимо только обычными химическими силами как частицы в обычных условиях физ ическими силами ,1 ,0
неделимый,,атом,Законы статистики в приложении к физическим и химическим явлениям позволили связать явление теплоты со светом и привели к основному заключению что как материя состоит из мельчайших частиц называемых атомами и электронами так и энергия должна разсматриваться как состоящая из маленьких элементарных частиц называемых квантами Приложение принципа относительности в его общей современной форме к изучений теплоты выделяемой химическими реакциями показывает что эта теплота зависит от силы притяжения так что например одна и та же реакция выделяет больше теплоты на солнце чем на земле ,1 ,0
неделимый,,атом,Замедление нейтронов в тепловых реакторах осуществляется в основном прокачиваемой водой или графитовой кладкой При всех достоинствах у тепловых реакторов есть один серьезнейший недостаток в них могут подвергнуться делению не все атомы урана а только ядра урана 235 изотопа содержание которого в природном уране составляет всего 7 кг в тонне Практически же удается использовать для деления не больше 4 5 5 кг ,1 ,0
неделимый,ранний,атом,Заметим что в прошлом веке было известно и произношение анатом а среди спортсменов-слаломщиков распространено ударение слалом Слово атом раньше тоже произносилось с ударением на конце атом вопреки греческому Такое ударение отмечено в Лексиконе 1731 года ,1 ,0
неделимый,,атом,Замещение водорода натрием в цианпропионовом эфире происходит очень легко и с выделением значительного количества тепла так что смесь необходимо охлаждать немного водой По прибавлении всего количества алкоголята 2 атома натрия на 2 частицы цианпропионового эфира в алкогольный раствор натрийцианпропионового эфира вносилось сразу все необходимое по вышеуказанному равенству количество йодистого метилена Последний сначала оседает на дно колбы но затем при частом взбалтывании постепенно растворяется приче ,1 ,0
неделимый,,атом,Замучились вы с иксами запутались в нулях Сидите разлагаете молекулы на атомы Забыв что разлагается картофель на полях ,1 ,0
неделимый,,атом,За пределами биосферы это различие проявляется еще более резко и в литосфере мы наблюдаем для подавляющей массы ее вещества организованность при которой большинство атомов как показывает радиоактивное исследование неподвижно заметно для нас не смещается в течение десятков тысяч декамириад участка времени сейчас доступного нашему измерению Еще недавно в геологии господствовало представление что геологи не могут изучать проявление геологически длительных изменений происшедших в эпоху существования человека ,1 ,0
неделимый,электронный,атом,Зарождаются первые идеи квантовой механики квантовой химии А в лекционных курсах и учебниках строение атома электронная теория валентности преподносятся в лучшем случае в виде приложения в конце Как любопытный но не очень нужный довесок ,1 ,0
углеродный,,атом,За рубежом получены биологически активные кремнийорганические соединения По своей структуре они напоминают различные хорошо известные противоспазматические и успокаивающие средства в которых однако по крайней мере один углеродный атом заменен атомом кремния Лев Остерман ,1 ,0
углеродный,должный,атом,Затем вступили бы в дело магнитные моменты ядер атомов это должно произойти при температурах совсем низких И если мы просмотрим весь диапазон явлений при низких температурах магнитных ядерных и прочих мы увидим что здесь действительно гораздо большее разнообразие явлений чем при высоких температурах где мы можем наблюдать только следствия диссоциации и ионизации атомов Все разнообразие явлений которые имею ,1 ,0
углеродный,,атом,Затем газ проходит через счетчик спонтанного деления ядер Распадаясь ядро атома 104 го элемента дает знать о том что атом прошел весь путь от мишени до детектора Это значит что он вел себя химически так же как гафний ,1 ,0
углеродный,,атом,Зат ем оказалось что гораздо удобнее выразить эталонный метр через длину волны спектральной линии атома водорода так как этот эталон не разрушается не деформируется практически не изменяется за любой обозримый промежуток времени Нас в данном очерке интересует не эталон какой-то длины а то что впервые за всю историю человечества единицу длины связали не со ступней или локтем правителя какой-либо страны а с Землей планетой на которой мы все живем ,1 ,0
углеродный,,атом,Затем они вступают в связь с особыми химическими веществами осмоцепторами захватывающими запах Каждый из осмоцепторов ведает только определенными группами атомов Возникшие в результате новые вещества и воздействуют на нервные окончания ,1 ,0
водородоподобный,,атом,Зато в другой важнейшей области астрорадиоспектроскопии были достигнуты выдающиеся результаты Речь идет об исследованиях в рекомбинационных линиях водорода которые можно было ожидать при переходах между высоковозбужденными уровнями водорода и водородоподобных атомов Хотя сама эта идея была высказана за рубежом Ж Уайлд она там серьезного развития не получила причем сам Ж Уайлд не считал возможным на ,1 ,0
водородоподобный,один,атом,Зато она позволила разнообразить наши представления о конце света Теперь можно надеяться что мы не схлопнемся в одну точку перед очередным большим взрывом а так и будем разлетаться во все стороны пока сами не распадемся на атомы Первым космологическую постоянную ввел в уравнение состояния Вселенной Альберт Эйнштейн ,1 ,0
водородоподобный,,атом,Звезда образована следами 22 заряженных частиц разлетающихся в разные стороны Вполне вероятно что эта звезда образовалась из-за взрыва ядра атома серебра фотоэмульсии Рис 4 Последовательный распад варитрона с массой около 300 масс электронов зафиксированный Поувеллом на фотопластинке ,1 ,0
водородоподобный,,атом,Здесь в зависимости от соотношения компонентов образуются либо твердые растворы либо интерметаллические соединения химические соединения металлов а в присутствии углерода который всегда имеется в стали смешанные карбиды вольфрама и железа которые придают металлу еще большую твердость Очень сложные соединения образуются при сплавлении вольфрама с алюминием бериллием и титаном в них на один атом вольфрама приходится от двух до двенадцати атомов легкого металла Эти сплавы отличаются жаропрочностью и устойчивостью к окислению при высоких температурах ,1 ,0
водородоподобный,органический,атом,Здесь водород применяют не только в чистом виде но и в виде его соединений с металлами например алюмогидрида лития боргидрида натрия Эти соединения легко и специфически восстанавливают определенные группировки атомов в органических веществах ,1 ,0
водородоподобный,,атом,Здесь в расшифрованном кварковом виде представлены две реакции см 1 2 Для того чтобы эти реакции могли идти необходимо присутствие катализатора 4 Очевидно рождение нейтронов в последней реакции происходит прямо на поверхности атомного ядра и нейтрон дополняет его массовое число если при этом ядро не делится 5 Со временем могут образовываться все более тяжелые ядра атомов и недра пополняются новым веществом 6 7 8 Итак мы рассмотрели заманчивую возможность трактовать слабую гравитацию точно так же как это сделано в теории Вайнберга-Салама 2 для электрослабых сил ,1 ,0
водородоподобный,,атом,Здесь выстроятся 192 лазерные пушки В 2008 году их лучи их общая мощность достигнет 500 триллионов ватт будут на четыре миллиардных доли секунды направлены на атомы водорода генерируя термоядерную реакцию По расчетам ученых в результате выделится в десять раз больше энергии 5000 триллионов ватт ,1 ,0
электроотрицательный,,атом,Здесь две точки обозначают свободную пару электронов электроотрицательного атома азота Квантовомеханические расчеты показывают что протон проводит большую часть времени в яме состоянии с минимумом потенциальной энергии ,1 ,0
дуxовный,,атом,Здесь Езекииль молотом своего слова ковал еврейство и здесь опять в бездомном существовании возник национальный кодекс еврейский так называемое Моисеево законодательство Когда затем народ вернулся в свою страну и Ездра с Неемией внедрили в него этот строгий исключительный закон еврейство сделалось как бы одним твердым телом не плотски напротив материальная целость ему была уже не нужна но дуxовно ибо все атомы его были теперь пропитаны одной волей После этого оставалось доделать уже немногое надо было еще ,2 ,1
дуxовный,,атом,Здесь мы впервые сталкиваемся с положением о котором предупреждали в самом начале Мы должны ввести новое понятие которое на первый взгляд никак не связано с идеей атома Это понятие излучение ,1 ,0
дуxовный,,атом,Здесь мы достигли почти невиданного совершенства Всего один атом примеси на десять миллионов Недурственно ,1 ,0
дуxовный,,атом,Здесь однако нельзя не заметить что унитарному воззрению принадлежат весьма важные заслуги оно изгнало не мало гипотез и научило ставить факт везде на первом плане в связи с ним развилось и вошло в науку различие понятий об атоме эквиваленте и частице количествах в которых естественно могут быть сравниваемы различные вещества Типические формулы служат исключительно для выражения замещений двойных разложений они показывают то направление по которому сложное тело распадается при известных двойных разложениях означают атомность остатков радикалов и ту аналогию часто весьма отдаленную которая существует между этим телом и другими принадлежащими к тому же типу ,1 ,0
добрый,советский,атом,Здесь показано что может сделать добрый атом атом энергия которого используется не во вред а на пользу человеку Здесь можно увидеть действующий атомный реактор в котором освобождается энергия скрывавшаяся внутри атома В Советском Союзе построена первая в мире электростанция работающая на атомной энергии ,1 ,0
добрый,,атом,Здесь с облегчением подтвердил Гаранин Нет информации без материального носителя но сам носитель может быть сколь угодно малым для записи годятся атомы частицы любые поля И есть носители которые даже распадаясь сохраняют запись ,1 ,0
спаянный,который,атом,Здесь уж мы не видим никакого общественного идеала никакой сколько-ни будь прочной солидарности все рассыпается в самодовлеющие ничем не спаянные атомы перед которыми нет положительной творческой задачи и которые как говорит Объедок могут создать только нарушение общественной тишины и спокойствия Особливые мы будем люди и ни в какой порядок не включаемся философствует Коновалов ,1 ,0
физический,который,атом,зеленая окраска тогда как всякому известно что физические атомы сами по себе никакого цвета не имеют Очевидно зеленое пятно по всем своим признакам представляет что-то абсолютно инородное сравнительно с теми перемещениями атомов которые определяют момент его появления и его никоим образом нельзя рассматривать как механическое продолжение этих перемещений ,1 ,0
физический,,атом,Земли уже нет атом воплотился на другой планете или других обителях жизни не менее прекрасных Чрезвычайно мало вероятия что атом воплотится на Земле через несколько сотен лет и потому войдет в состав еще не уничтоженных животных или несовершенного человека Жизнь в растениях и низших существах не идет в счет как почти неощутимая ,1 ,0
каждый,окружный,атом,значениях момента количества движения каждого электрона Отметим что такие состояния реализуются в разреженном газе когда взаимодействием атомов можно пренебречь Если для свободного атома возможен перевод в возбужденное состояние или ионизация в результате чего электрон оказывается на большом расстоянии от ядра или вообще удаляется на бесконечность при ионизации то в твердом теле где каждый атом окружен большим числом соседей и на каждый атом приходится ограниченный объем пространства атом может перейти в возбужденное состояние в составе одной электронейтральной ячейки или в состояние положительного иона в данной ячейке или отрицательного иона в какой-либо соседней ячейке ,1 ,0
каждый,,атом,Значит в водороде нуль воды и в кислороде нуль воды А когда соединили два атома водорода и один атом кислорода то вдруг появилась вода Разве это но чудо ,1 ,0
каждый,,атом,Значит вещество которое мы хотим подвергнуть их действию должно находиться непосредственно в том месте где эти атомы образуются Проследить деятельность атомов водорода можно в нескольких очень простых опытах возьмите обычную пробирку и налейте в нее бурый раствор хлорного железа затем прилейте туда же разбавленной соляной кислоты и бросьте кусочек металлического цинка ,1 ,0
каждый,один,атом,Значит мы вновь балансируем на грани как тогда когда реальностью стала энергия расщепленного атома Одним словом каждому веку своя ,1 ,0
межзвёздный,галактический,атом,Зная с другой стороны частоту вспышек сверхновых можно найти среднюю мощность впрыскиваемых в Галактику релятивистских частиц т е свежих космических лучей Оказывается что это количество вполне компенсирует количество гибнущих при столкновениях с ядрами межзвездных атомов галактических космических лу чей ,1 ,0
связанный,,атом,и Проведенное рассмотрение позволяет прийти к следующим выводам а атом фосфора способен образовывать как классические внутримолекулярные связи координационного типа так и вступать в значительно более слабые взаимодействия с гетероатомами далее будем называть их гипервалентными притяжениями б эти слабые взаимодействия мало сказываются на расстояниях между ковалентно связанными атомами и на величинах валентных углов но могут влиять на конформацию молекулы в интенсивность гипервалентных притяжений нельзя оценивать лишь по расстоянию межд у взаимодействующими гетероатомами ,1 ,0
