arg1,arg2,word,sentence,verb_idx,label
технический,,алмаз,В 1968 г Б В Бункин назначен Генеральным конструктором В настоящее время научный руководитель ОАО НПО Алмаз имени академика А А Расплетина Борис Рябов ,1 ,0
технический,,алмаз,В 1968 г стал его преемником на посту генерального конструктора руководителя крупнейшей в нашей стране организации по разработке систем зенитного управляемого вооружения НПО Алмаз В настоящее время научный руководитель ОАО НПО Алмаз Сергей Юрьевич Гудко ,1 ,0
технический,,алмаз,В 1995 году Россия увеличила добычу алмазов на несколько процентов По предварительным данным компания Алмазы России Саха произвела товарной продукции на сумму 5 75 трлн рублей Объем реализованной продукции составил 6 09 трлн рублей по решению руководства компании были сокращены технологические запасы ,1 ,0
контрабандный,австралийский,алмаз,В 1996 году картель покинул крупнейший в мире производитель алмазов австралийский рудник По суммарной стоимости ежегодно добываемых алмазов он занимал не более 5 6 рынка но их общий вес составлял до 40 мировой добычи В начале 90 х годов в связи с усилением гражданской войны в Анголе значительно возрос поток незаконно добытых контрабандных алмазов ,1 ,0
российский,уральский,алмаз,В 1996 году правительство Якутии рассчитывает на дальнейший рост производства продукции алмазного комплекса В частности объем добычи алмазов прогнозируется на уровне 6 2 7 4 трлн рублей 1 3 1 4 млрд Второй производитель российских алмазов уральская компания Уралалмаз сохранила уровень добычи на стабильном уровне около 100 млрд руб ,1 ,0
российский,,алмаз,В 2000 году в Москве создан филиал по производству реализации бриллиантов и ювелирных изделий Бриллианты АЛРОСА Основные направления его деятельности огранка алмазов производство и реализация ювелирных изделий с бриллиантами изготовление алмазного инструмента В начале 2003 года стало известно о планах приватизации крупнейшего в России государственного гранильного завода Кристалл-Смоленск производящего бриллиантов на 200 250 млн долл в год и имеющего твердые позиции на мировом рынке ,2 ,0
российский,маленький,алмаз,В 2001 году по этим причинам мы потеряли 230 250 млн пояснил Владимир Калитин В этом году АЛРОСА собирается произвести алмазов на 100 млн меньше 1 58 млрд зато реализация должна стать выше 1 886 млрд Причина снижения производства все еще неблагоприятная конъюнктура на мировом рынке алмазов ,1 ,0
российский,зелёный,алмаз,В веке был разработан общий метод подделки камней из свинцового стекла путем сплавления кремнезема окиси свинца и поташа для окраски стекла под цвет имитируемого камня к сплаву добавлялись соответствующие окислы металлов Один из наиболее старых способов подделки довольно простой более ценные камни подменялись менее ценными например горный хрусталь корунд и другие прозрачные камни выдавались за алмаз а зеленый корунд демантоид и подходящие по цвету разновидности турмалина да изумруд К грубому виду подделки принадлежат и так называемые дублеты ,1 ,0
крупный,,алмаз,Важное преимущество предложенного метода состоит в том что можно определить трехмерное положение искомого объекта То есть не только сказать что в куске породы есть крупный алмаз но и опре делить в каком месте он расположен ,1 ,0
крупный,,алмаз,В алмазной мастерской природы До середины века алмазы добывали только в Индии Но в 1867 году один южноафриканский охотник обратил внимание на блестящий камешек с которым играли дети на берегу реки Оранжевой ,1 ,0
крупный,,алмаз,В алмазноносных кимберлитах всегда есть определенная группа минералов спутников алмазов среди которых встречаются одна разновидность гранатов пиропы В кимберлитах пиропов в тысячи раз больше чем алмазов они обладают ярким красным цветом и их легко обнаружить среди других минералов Именно находки пиропов были той путеводной нитью которая привела советских геологов к первой кимберлитовой трубке в долине реки Далдын в Якутии ,1 ,0
ультрадисперсный,,алмаз,В алмазы превращается свободный углерод содержащийся в газах которые образуются в результате взрыва Наноалмазы или ультрадисперсные алмазы УДА представляют собой частицы сферической или луковичной формы размерами от 4 до 500 нм Остающиеся неуглеродные примеси состоящие из оксидов железа никеля кремния удаляют кислотой алмазы отличаются очень высокой химической инертностью и с кислотой не реагируют ,1 ,0
ультрадисперсный,стальной,алмаз,В английских патентах вплоть до конца в содержались рекомендации добавлять в закалочную жидкость полевые цветы Твердость закаленной стали в течение долгого времени объясняли превращением углерода содержащегося в ней в алмаз Стальное вино ,1 ,0
ультрадисперсный,,алмаз,В Антверпене на фабрике шлифовки алмазов двое грабителей связав сторожа похитили на 300 000 руб бриллиантов ,2 ,0
российский,,алмаз,Вариант 3 Не выходя за рамки варианта 1 Россия начнёт энергично модернизировать алмазообрабатывающую промышленность чтобы стать одним из главных экспортёров бриллиантов высокого качества С точки зрения израильских алмазников наиболее предпочтителен вариант 1 что означает для них постепенное не очень заметное внешнему глазу увеличение удельного веса российских алмазов в импорте Израиля Реализация варианта 2 приведёт по оценкам здешних экспертов к общей дестабилизации мирового алмазного рынка к кризису алмазной промышленности ,1 ,0
российский,,алмаз,В ближайшее время президент РФ подпишет указ предусматривающий либерализацию алмазного рынка но самой компании возможно придется пересмотреть свои инвестиции а Якутии уменьшить зависимость своего бюджета от АЛРОСА Алексей Кудрин объяснил поездку в Якутию необходимостью познакомиться с экономическими и финансовыми вопросами компании и обсудить возможности которые даст нам принятие указа о ввозе-вывозе алмазов Вице-премьер пояснил Известиям что указ выйдет в ближайшие две-три недели и предусматривает увеличение срока действия квоты на экспорт этих камней ,1 ,0
прозрачный,,алмаз,В борьбе двух камней углерода прозрачного алмаза и черного угля победа за черным Алмаз Шах Есть минералы легенды о которых передаются из уст в уста есть исторические камни всю жизнь которых можно проследить по документам по записям и рассказам по книгам и рукописям и наконец камни которые сами рассказывают свою историю ,1 ,0
прозрачный,якутский,алмаз,В Братске был на Дальнем Востоке был на Колыме был А алмазы якутские дядя добывал Целины само собой отведал нефтью ручки пополоскал ,1 ,0
прозрачный,,алмаз,В бухте остались только транспорты и крейсер Алмаз чтобы покончить с погрузкой угля На Алмазе теперь поднял брейд-вымпел заведующий транспортами капитан 1 го ранга Радлов а контр-адмирал Энквист перенес свой флаг на крейсер Олег Четыре дня эскадра болталась на просторе то стопоря машины то давая тихий ход кораблям чтобы сохранить хоть приблизительный строй ,1 ,0
прозрачный,,алмаз,В бюджет на этот год компания закладывала цифру в 1 584 млрд И нынешнее и прежнее руководство АЛРОСА считает что больше алмазов стране уже не нужно Президент Якутии бывший глава АЛРОСА Вячеслав Штыров заявил во вторник Нет необходимости наращивать добычу ,1 ,0
прозрачный,рентгеновский,алмаз,В вакууме подвергаясь действию температуры выше 1200 алмаз начинает перекристаллизовываться в графит Не менее интересны и другие физические и химические свойства алмазов Если облучать алмаз рентгеновскими ультрафиолетовыми или катодными лучами то он начинает светиться нежным голубым желтым или зеленым цветом ,1 ,0
синтетический,,алмаз,Введением кремния можно изменять электрические и механические свойства кристаллов Но общий вывод американских и советских специалистов одинаков ювелирные синтетические алмазы баснословно дороги А все-таки она действует ,1 ,0
михельсоновский,,алмаз,В версте впереди спал Сорокин наверное спал потому что из лагеря его не доносилось ни звука да и не было у него повода ночью не спать днем догоняя и добивая измученную Армию Кони шли шагом михельсоновский Алмаз казалось вообще не признававший аллюра умереннее галопа сердился бил копыто м и грыз железо ,4 ,0
михельсоновский,,алмаз,В верхнем левом углу образованного сгибами прямоугольника стояли цифры 4 17 в нижнем правом углу 0 50 Вот видите здесь помечено что в пакете лежит четвертый камень из семнадцатой партии все алмазы всегда лежат в рабочих пакетах строго по одному И вес этого камня в момент покупки составлял полкарата ,2 ,0
михельсоновский,кубический,алмаз,В горных породах эти минералы практически отсутствуют не хватало давления для их образования А Попигайский кратер является крупнейшим в мире месторождением алмазов но только не кубических как в кимберлитах а гексагональных к сожалению качество этих кристаллов такое низкое что их нельзя использовать даже в техн ике ,1 ,0
бедный,,алмаз,Вдали были видны отвалы голубоватой породы целая гирлянда холмов Как нам объяснили это более бедная алмазами порода чем та которая сейчас идет на обогатительные фабрики Ее сняли чтобы обнажить более богатые слои ,1 ,0
бедный,,алмаз,В дальнейшем ЗРК Печора неплохо показали себя в локальных войнах и конфликтах Вновь вопрос о модернизации комплекса встал на повестку дня после распада СССР в 1993 г Тогда научный руководитель НПО Алмаз академик Б В Бункин вернувшись с авиационно-космической выставки в Ле-Бурже высказал мнение что спрос на новейшую тяжелую технику в связи с окончанием холодной войны упадет практически до нуля Многие страны ранее получавшие такую технику от СССР или США по политическим мотивам почти бесплатно теперь не в состоянии приобретать ее за деньги ,1 ,0
бедный,,алмаз,В действитель ности выходит так Сегодня ты на вершине сверкающей горы алмазов а завтра я буду сидеть в темном подвале как сидел вчера как буду сидеть долгие годы до гробовой доски Нигде нет большей свободы труда и таланта как в великой заатлантической республике но это ничуть не обеспечивает там лентяев и бездарностей ,2 ,0
бедный,,алмаз,В Древней Индии и Юго-Восточной Азии кстати сказать не ведая геохимии прозорливо считали что сапфиры представляют собой неспелые рубины Оба камня по твёрдости занимают среди минералов почётное второе место после алмаза Впрочем их яркий блеск и восхитительная окраска нередко делают их даже более желанными чем бриллианты ,1 ,0
бедный,золотой,алмаз,Вдруг на дороге догоняет их посланный вслед за ними прапорщик Любовников для описи их пожитков Оказалось что князь Алексей Григорьевич взял с собою три образа в золотых окладах два золотых креста с алмазами и золотую чашу подаренную отцу его в Польше Бывшая невеста Петра везла с собою много разных драгоценностей и новых платьев сделанных в ожидании свадьбы ,2 ,0
ультрадисперсный,ультрадисперсный,алмаз,В его основе необычные свойства ультрадисперсных алмазов УДА Ультрадисперсные алмазы получают методом взрыва детонации в специальных смесях взрывчатых веществ Их средний размер 4 6 нм ,1 ,0
ультрадисперсный,искажённый,алмаз,Ведь алмаз это искаженное греческое слово адамас что значит непобедимый непоборимый У ювелиров наиболее ценятся белые алмазы с голубым надцветом 5 Зачем ему такие уши ,1 ,0
ультрадисперсный,который,алмаз,Ведь не всегда офицер может устранить неисправности и отказы техники Приходится вызывать специалистов в том числе Алмаза которые почти моментально определяют локализуют и устраняют неисправность А что делать если такое случается в боевых ,1 ,0
ультрадисперсный,,алмаз,Ведь Север всегда и везде называли валютным цехом страны Неужели нашей огромной стране не нужны нефть и газ уголь и алмазы золото и олово лес и рыба ,1 ,0
низкокачественный,,алмаз,Ведь сотрудничество с это гарантированный сбыт доступ к западным кредитам сокращение операционных расходов Что касается мелких и низкокачественных алмазов еще на 300 млн долл то компания намеревается продавать их на открытом внешнем рынке Всего в 2002 году году АЛРОСА экспортировала алмазов на сумму 723 млн долл ,1 ,0
низкокачественный,,алмаз,Ведь у природы были вырваны в полном смысле слова самые глубинные тайны Алмаз например кристаллизуется на глубинах свыше 50 километров в мантии Земли в условиях чудовищного давления и высокой температуры Такой сверхглубинный минерал мог вообще не попасть на поверхность планеты ,1 ,0
неоценимый,,алмаз,Ведь я пришел снизу со дна жизни оттуда где грязь и тьма где человек еще полузверь где вся жизнь только труд ради хлеба Там она льется медленно темным густым потоком но и там сверкают на солнце неоценимые алмазы великодушия ума героизма и там есть любовь и там красота всюду где есть человек есть и хорошее В крупицах в малых зернах да но есть ,2 ,0
неоценимый,,алмаз,Везде тишина и порядок доказывали неусыпную деятельность государственной власти везде честили посла как вестника Феодоровой дружбы к шаху Аббас принял его в Кашане окруженный блестящим двором царевичами и вельможами имея на бедре осыпанную алмазами саблю а подле себя лук и стрелу дал ему руку не предлагая целова ть ноги своей изъявлял живейшее удовольствие славил царя и Годунова ,2 ,0
неоценимый,древний,алмаз,Великолепная вещь от души сказал Ицхак Он понимал толк в алмазах Это древний жезл-индикатор созданный жрицей Инанны возлюбленной Гильгамеша проговорила Цира ,2 ,0
неоценимый,,алмаз,Венец сей небогат и как видишь похож несколько на Мономахов Он из сукна украшен 30 алмазами 100 яхонтами 2 лаллами 14 изумрудами и 15 бурмитскими зернами Вот ,2 ,0
неоценимый,,алмаз,Вернувшись с фронта он застает геологическую экспедицию на чемоданах По распоряжению начальника экспедиции Палехова она прекращает работу так как алмазов несмотря на все старания не нашли как не нашел их до своего ухода на фронт и Нестеров Но Нестеров упорный и вдохновенный искатель-патриот таким по крайней мере пытаются нам его представить и автор и театр решает продолжать поиски ,1 ,0
неоценимый,,алмаз,Вероятно на год возня вокруг алмазного скандала приутихла и в мае 2002 го Полятинский пишет доводы о хищении денежных средств в АК Инвест- Алмаз проверены подтверждения не нашли выделено мной ,1 ,0
крупный,,алмаз,веряли что все сделается как угодно царю и дали слово что император склонит шведского короля к покорности Иоанн был доволен угостил их во дворце обедом и привел в удивление великолепием сидел с сыном за особенным столом в бархатной малиновой одежде усыпанной драгоценными каменьями и жемчугом в остроконечной шапке на коей сиял необыкновенной величины яхонт две короны царя и царевича блестящие крупными алмазами алами изумрудами лежали подле серебро золото стояло горами в комнатах И всякой дворец писал Кобенцель к австрийским министра ,2 ,0
крупный,,алмаз,Весенние лучи били прямо в панцирь королю и можно было ослепнуть возведя на короля взор Сбруя на коне горела золотом на шляпе короля сверкали алмазы На шлемах конвоя развевались перья и танцевали под конвоем кровные кавалерийские лошади ,2 ,0
крупный,,алмаз,Весна только что водворилась посереди очаровательной природы которая как щедрая богатая мать устилала детскую колыбель шелковыми узорчатыми тканями и дышала так благотворно убирая вязями цветов майское дерево к наступающему семейному празднику На яблонях черешнях и абрикосах распустились опалы капли росы то искрились как алмаз то подернувшись инеем осыпали листья мелким перловым бисером Тут все богатство было живое вся роскошь одушевленная весь блеск неискусственный тут была не безобразная пустыня куда изгнанник и отшельник от бытия р ,2 ,0
прежний,,алмаз,Весь вечер сидели на палубе Конвоиры прежние Алмаз Кагул и четыре миноносца 2 го дивизиона 1 го июня ,3 ,1
свой,,алмаз,Весь комплекс был создан на деньги иранского мультимиллионера Хабибулы Эльханьяна которого по приказу Хомейни расстреляли в 1979 году за сотрудничество с сионистами Своих алмазов у Израиля нет Они приобретаются в могущественном синдикате Де Бирс Центральная сбытовая организация которого пропускает через себя 80 всех добываемых в мире алмазов ,1 ,0
свой,,алмаз,Ветер качал его в невидимом гамаке На мгновение выглянуло солнце сверкнули алмазами капли росы на листе Это мне бросилось в глаза и напомнило что в эту осень мне старому охотнику непременно нужно п ,2 ,0
свой,,алмаз,Вечер был чудный тихий ясный прозрачный Звезды и планеты горели словно алмазы Богдо-ула спит невозмутимо ,2 ,0
пятикаратный,,алмаз,вечеру тень его принимала огромные размеры Пятикаратный алмаз Венеры на западе исчезал вместе с вечерней зарей которая всё искажала бланжевым ,2 ,0
пятикаратный,советский,алмаз,Вещество с рекордными свойствами всегда таит в себе возможности новых неожиданных открытий Еще несколько лет назад могло показаться что с алмазом все ясно и понятно На основе признанных мировой геологической наукой теорий глубинного происхождения алмазов советские геологи нашли поразившие мир алмазы Якутии ,1 ,0
пятикаратный,,алмаз,Вещи какие-то буркнул толстый Коля мучительно морщась мой друг и наш лидер Алмазы туда-сюда А вещи ,4 ,0
пятикаратный,,алмаз,В зависимости от ускорения и массы ионов полупроводниковый слой образовывался на различных глубинах кристалла и различной толщины И хотя глубина внедрения не превышала микрона была разработана технология получения полупроводниковых элементов из алмаза Достоинства их перед традиционными транзисторами проводящие слои погружены в совершенный изолятор алмаз с очень высокой теплопроводностью что позволяет при микроскопических размерах элемента использовать б ,1 ,0
пятикаратный,,алмаз,В задачке спрашивается зачем девушкам приснился этот коммунальный сон А затем что все эти алмазы и рубины действительно взошли может и не к завтраку но на завтрашний день Кто-то поймал их сон ,2 ,0
пятикаратный,,алмаз,В заключение отметим что при создании в зонах ПВО фрагментов единой радиолокационной системы за счет совместного использования радиолокационных средств видов ВС единой системы организации воздушного движения и оснащения РТВ перспективными РЛС и КСА КП ПУ повышаются возможности по созданию радиолокационного поля в 1 5 2 раза возможности по автоматизированной обработке и выдаче информации в 2 4 раза возрастает качество контроля за соблюдением порядка использования воздушного пространства в 2 3 раза Анатолий СУМИН советник генерального конструктора НПО Алмаз им академика А А Расплетина доктор технических наук профессор генерал-майор в отставке Николай ЛЯХОВ заместитель начальника ЦНИИ Минобороны РФ по научной работе кандидат военных наук полковник ,1 ,0
пятикаратный,серебряный,алмаз,В запасе у Мазепы нашлись дорогие подарки золотой крест осыпанный драгоценными камнями на золотой цепи сабля в золотой оправе с алмазами и золотой аксамит для Петра царице Наталье Кирилловне золотое ожерелье с алмазами и серебряный кунган а для молодой царицы Евдокии золотое ожерелье с алмазами 30 ,2 ,0
пятикаратный,,алмаз,Вздохнете легко и увидите счастье или как у вас говорят Небо в алмазах подсказала переведя на немецкий Клара Викторовна Вот вот ,2 ,0
пятикаратный,,алмаз,В земле на которой построен Петербург не родятся алмазы и золото однако ж и золото и алмазы находят иногда на улицах у подъездов возле театров или дворянского собрания И я нашел алмаз жида Иосселя о котором говорил в первой части моих Воспоминаний Лето было жаркое и жара продолжалась даже в августе ,2 ,0
пятикаратный,,алмаз,Взмолился к нему господин мой Ох ты гой еси филин ушастый косматая птица просвети ты ясными очами кромешный мрак покажи куда лежит путь-дороженька за тридевять земель в тридесятое царство Отдарю тебя филин богато поставлю тебе между глаз словно солнце алмаз Захлопал филин очами захлопал крылами прокричал диким голосом выпучил очи как две головни летит и светит вперед как светец ,2 ,0
верный,,алмаз,Взыграла радость на душе у Царя-Царевича велит он своему верному Алмазу седлать белого сокола прощается с Царем Рувимом выезжает в поле чистое по дорожке в Царство Русское там слыхал он водятся богатыри и храбрые Витязи на диво белому свету Вздохнул Царь Рувим с Царицею-супружницей жаль им что не судил бог им Царя-Царевича в зятья ,2 ,0
твёрдый,подверженный,алмаз,Взяв за образец структуру алмаза они создали так называемую высокопрочную керамику материал наделенный самыми выгодными свойствами Он тверд как алмаз не подвержен износу и коррозии выдерживает высокие температуры и вдобавок очень легок Его можно использовать в авиастроении и машиностроении в энергетике теплотехнике и медицине ,1 ,0
твёрдый,,алмаз,Взяв с собой несколько образцов кимберлита руды в которой находят алмазы мы приехали в Дубну Для проверки гипотезы вместо алмазов мы использовали графитовые кубики коих в ОИЯИ великое множество Как вы оцениваете контакты с группой Сапожникова ,1 ,0
ваш,многоценный,алмаз,Видел я дом ваш видел злато и серебро Не видал я только вашего алмаза многоценного И эти слова были знаком к выводу на показ дочери хозяйской ,2 ,0
ваш,,алмаз,Визгливая музыка пьяные возгласы сделки маклеров скупка дутых акций спекуляция участками прекрасные креолки шампанское вот как жила главная улица белых в Кимберли Так добывался алмаз сверкающая прозрачная нерушимая разновидность углерода Сотни миллионов долларов крупных алмазных синдикатов сотни тысяч загубленных жизней рабочих ,1 ,0
ваш,,алмаз,Визит принца в НПО Алмаз 16 декабря 2003 года Его Королевское Высочество принц Великобритании и Северной Ирландии Майкл Кентский посетил ведущее предприятие российского оборонно-промышленного комплекса НПО Алмаз Пожалуй это самый неординарный иностранный визит на предприятие до сих пор представители королевских фамилий в здании на Ленинградском проспекте не бывали ,1 ,0
хороший,,алмаз,Вилицкий опускает глаза Но вы знаете самый лучший алмаз требует некоторой отделки Вилицкий быстро оглядывается на Созомэноса ,4 ,0
хороший,,алмаз,В инициативном порядке НПО Алмаз проводит также работы по созданию стрельбового комплекса средней и малой дальности в рамках системы ЗРО 5 го поколения Одобрив направления работ выполняемых НПО Алмаз им академика А А Расплетина совместно с ведущими предприятиями-разработчиками вооружения и военной техники ПВО в рамках комплексных НИОКР по созданию перспективных средств и систем ПВО и нестратегической ПРО Вневедомственный совет счел целесообразным обратиться к государственному заказчику Минобороны РФ в Администрацию президента России правительство РФ Минпромнауки РФ и РАСУ с рекомендацией определить в разрабатываемой Государственной программе вооружения и в Гособоронзаказе концерн П ВО Алмаз-Антей головным исполнителем перспективных средств и систем ПВО-ПРО а НПО Алмаз им академика А А Расплетина головным разработчиком этих средств и систем ,1 ,0
природный,,алмаз,В институте добились интересных результатов ещё в одной области разработали технологию термобарической обработки воздействие высокого давления при нагреве до 1800 2500 природных алмазов В результате удаётся получать бесцветные жёлтые зелёные розовые оранжевые и голубые алмазы массой до 20 карат Игорь Сокольский Наталья Замятина ,1 ,0
искусственный,другой,алмаз,В институте как-то поставили интересный опыт Изготовили две иглы одну из искусственного алмаза а другую из эльбора Под усилием вонзили их в стальной образец и поставили все это в вакуумную камеру ,1 ,0
оптический,,алмаз,В Институте кристаллографии Тоненькая пластинка оптического алмаза заменяет собой громадную схему на обычных транзисторах Примечательно что с виду такая пластинка удивительно напоминает табличку древнеиндийской огранки ,1 ,0
оптический,,алмаз,вить войны уже решенной и это решение не могло долго оставаться тайною В мае Белке сказал думному дьяку Алмазу Иванову Вести носятся в миру будто царское величество хочет на Шведскую землю наступить войною Дьяк отвечал Если такая молва в людях и есть то говорят это глупые люди и таких пустых речей не переслушать а со стороны короля явная неправда договариваясь с Радзивиллом обещал он все имения литовских панов которые теперь у царского величества возвратить назад ,2 ,0
оптический,,алмаз,В их числе недавно осуществленный проект главная цель которого сохранность алмазов в процессе обогащения Для этого создана принципиально новая Аquаrium-технология в которой до полного завершения процесса никто не может даже видеть алмазы После измельчения на внутрикарьерной дробилке руда доставляется в башню в ,1 ,0
оптический,,алмаз,Вице-президент АЛРОСА Сергей Улин говорит что с нового года алмазный мир возможно начнет жить по новым правилам На встрече 2 6 ноября в швейцарском Интерлейкене представители государств борющихся за чистоту алмазов собираются принять систему при которой камни будут импортироваться и экспортироваться только при наличии сертификата от государства-производителя подтверждающего их законное происхождение ,2 ,0
оптический,благородный,алмаз,вич Д П Попенко А Н Столярова разработали методики радиографического анализа по выявлению пространственного распределения и определения концентраций различных элементов урана тория бора лития свинца бериллия в геологических пробах Результаты работ были использованы при решении некоторых теоретических проблем геохимии при исследовании пород из сверхглубоких скважин при поисках месторождений фосфатного сырья алмазов благородных металлов В М Запорожец В М Ратников В К Рябкин И А Тимофеева Ю В Федюнин Г Н Цигельницкий разработали методику анализа порошковых проб и опробования стенок горных выработок на содержание окисного олова с помощью ядерного гамма-резонанса эффект Мессбауэра ,1 ,0
