arg1,arg2,word,sentence,verb_idx,label
человек,,ад,И вдруг что-то тайное подлое пятнистое о чем всегда так страстно забыть хотелось Фирсову все сильнее стало проступать в этой женщине верно несмываемые следы Агеевых прикосновени й И вот перед ним сидела иная бывалая и грешная с таким каторжным адом в душе Манька Вьюга что и лучику давнего кудемского полдня не под силу стало пробиться сквозь непогоду опустошенных глаз Что ж кто в метель из дому выходит завсегда рискует с дороги сбиться ,2 ,1
человек,,ад,И Виктор Ширали в исповедальности этих состояний на самом острие Он знает что ад души в каждом из нас через край Он знает как ее прихватывает так что ты уходишь в крик ,2 ,1
человек,,ад,ивописи внезапно замечал Великие британские художники придуманы британскими критиками которые решили что таковые должны быть Имел предводитель и особый взгляд на универсум в целом то что явлено человеку в действительном мире сущего это грубо говоря и есть ад Отвечая основному условию преисподней наличию времени которое не позволяет реально остановить мгновение каким бы оно ни было остановленный ад больше не ад ведь хуже уже не станет жизнь выводит человека на прогулку по палитре ужаса дает оценить нежнейшие обертоны страданий при ,1 ,0
человек,,ад,И вот в этих-то театрах и получилось начало нашего народного драматического искусства которого признаки несомненны Что же касается до Кедрила-обжора то как ни желалось мне я ничего не мог узнать о нем предварительно кроме того что на сцене появляются злые духи и уносят Кедрила в ад Но что такое значит Кедрил и наконец почему Кедрил а не Кирилл русское ли это или иностранное происшествие этого я никак не мог добиться ,1 ,0
человек,,ад,И вот еще запах в саду костер и крепко тянет душистым дымом вишневых сучьев В темноте в глубине сада сказочная картина точно в уголке ада пылает около шалаша багровое пламя окруженное мраком и чьи-то черные точно вырезанные из черного дерева силуэты двигаются вокруг костра меж тем как гигантские тени о т них ходят по яблоням ,3 ,1
человек,,ад,И вот плели народовольцы свой вечный заговор который ежеминутно обрывался и плелся снова и снова обрывался как та веревка из кострики которую в народной легенде отставной солдат должен был сплести чтобы выбраться из ада С тою только разницей что в сказке солдат веревку свою все-таки сплел и выбрался а народовольцы своей веревки не сплели и остались в аду сами и не могли помочь выбраться из него своей родине Говорю это не в суд и осуждение и не в умаление великих заслуг людей стоявших во главе тогдашнего движения выбрать удачно момент когда бросить все силы в атаку ставя на карту решительно все дело величайшей трудности даже в обыкновенной открытой войне ,2 ,1
человек,,ад,И в перспективе атомного оружия Америка вместе со всеми демократиями Зап ада настаивает на частичном ограничении суверенитета Однако это частичное ограничение означает отказ от права войны и от свободы вооружений ,3 ,1
человек,,ад,И враг нашего спасения вот уже около восьми тысяч лет остается верным своей лукавой губительной системе чтобы уловлять людей в погибель всякими соблазнами и страстями И сколько сколько он погубил и в ад свел неосторожных и неверных гордых лукавых и злых людей из всякого народа языка состояния пола и возраста как широка его огненная пасть которой он поглощает неверных Мир собрание мертвых душ глава и князь коих диавол отец лжи ,1 ,0
человек,,ад,И в самом деле разве этот бьющий себя кулачонками в грудь ребеночек ужаснее чем Достоевский-Раскольников внезапно почувствовавший что он себя словно ножницами отрезал от всего и всех Вспомните что сделалось с Разумихиным когда он выйдя вслед за Раскольниковым после неслыханной безумно мучительной сцены его прощания с матерью и сестрой вдруг догадался какой ад происходит в д уше его несчастного друга ,2 ,1
человек,,ад,И все водители продолжали сидеть на своих местах в своих карах и возмущенно крутить головами но никому не приходило в голову вылезти и прогнать собаку Ад вылези и прогони собаку сказала Пэн Почему бы тебе не размяться самой дорогая спросил Ад ,2 ,1
человек,,ад,И все время я чувствовал некий маленький индивидуальный пожар справа от меня ее ликующий глаз ее пылающую щеку Руководивший движением полицейский в аду так и сяк скрещивающихся улиц в четыре тридцать дня у въезда в фабричный город оказался той дланью судьбы которая рассеяла наваждение Он поманил меня приказывая двинуться и затем той же рукой отрезал путь моей тени ,3 ,1
человек,,ад,И все же как велика для гуманитария опасность отгородиться сыновним отношением к прошлому от дня сегодняшнего Не превращается ли культура в таком случае в грешника из Дантова Ада идущего вперед с лицом обращенным назад Все может быть все может быть если мы не приложим труда чтобы этого не было ,1 ,0
человек,,ад,И все лучшие представители человечества все алчущие и жаждующие правды размышляют теперь о великой социальной правде осуществленной в советском государстве всеобщем равноправии и уничтожении национальных и классовых перегородок изумляются доблести нашей Красной Армии Они глубоко задумываются над тем что по-видимому только всемирное товарищество в труде и жизни может избавить человечество от страшного позора и безмерных бедствий мировых войн от гитлеровских и иных грядущих сил ада Только те кому чуждо все что истинно что честно что справедливо что чисто что любезно что достославно что добродетель и похвала только враги человечества могут сочувственно помышлять о фашизме и ожидать от Гитлера свободы Церкви ,2 ,1
человек,,ад,И все молчали было не до аплодисментов пока академик Габарит пожилой дядька с мохнатыми бровями не смахнул слезу и не произнес гулким баском Я это знаю по самому себе что заставило Пролетающего приостановить его полет и зависнуть н ад этой группой людей в литфондовском парке Затем Ян Тушинский пригласил на террасу Антона Андреотиса ,2 ,1
человек,,ад,И все с кем мы знавали рай Нам встретятся в аду Когда рота остановилась на очередной короткий привал ,1 ,0
человек,,ад,И все-таки он не позволял Александре Михайловне искать работы Жизнь Александры Михайловны и Зины обратилась в беспросветный ад Они не знали как стать как сесть чтоб не рассердить Андрея Ивановича ,2 ,1
человек,,ад,И всё же мы вместе со святым Иоанном Златоустом в веселии сердца вновь восклицаем Смерть где твое жало Ад где твоя победа Христос воскрес и пали демоны ,1 ,0
человек,,ад,И второй путь жить как все купаться в грехе наслаждаться им Но эта жизнь к сожалению временная Как бы и каким грехом ты ни наслаждался скоро твое здоровье придет в упадок ты умрешь тебя закопают черви съедят твое тело а душа твоя пойдет в ад в муку вечную потому что только тот кто живя здесь на земле увидел Бога будет видеть его и там Кто научился общаться с Богом здесь тот будет продолжать общаться и там ,1 ,0
человек,,ад,И вы приезжайте Что ад в ней самой не понимала Но не поняла ли вдруг сразу в тот вечер когда она без шляпы выбежала на дождь и холод точно ее позвал кто-то ,2 ,1
человек,,ад,И даже подумывает вернуться на землю Если бы в романе было чуть меньше наркоты его можно было бы назвать психотерапевтической подростковой книжкой про то как войти в ад пубертата и выйти живым-здоровым Если по-взрослому книга совершенно беспомощная ,2 ,1
человек,,ад,И дальше через все то о чем мы читаем в Евангелии о страстных днях поведет Он тебя чтобы вместе с Ним ты умер смертью которую ты символически принял в Крещении и смертью которую ты избрал теперь через монашеский постриг Поведет Он тебя и во ад ибо ты Его священник и ты призван идти в самые глубокие самые мрачные закоулки жизни чтобы высвободить из ада тех кто находится в плену у дьявола и у зла Но завершение всего и не Гефсимания и не страстные дни не леденящий душу крик Боже Мой Боже Мой зачем Ты Меня оставил и не сошествие во ад но славное Воскресение и Вознесение ,2 ,1
человек,,ад,и Данте подошли к мрачному тесному колодцу стены которого поддерживаются великанами Это дно вселенной и вместе с тем последний девятый круг Ада где карается высшее человеческое преступление измена Круг этот ледяное озеро состоящее из четырех частей Каины Антеноры Толомеи и Джудекки ,1 ,0
человек,,ад,Идейные же основания государственного террора не отличимы от оснований индивидуального Как известно благими намерениями дорога в ад вымощена Многие из теоретиков террора были выдающимися интеллектуалами сыграли или могли сыграть серьезную роль в развитии различных областей науки ,1 ,0
человек,,ад,Идем Как-то нескладно Латыгин повел Аду через их грязный двор отворил двери и поднялся с ней по лестнице Ада несколько изумленно смотрела на бедную обстановку жилья своего возлюбленного ,1 ,0
человек,,ад,Идите к нам Ведь не исчадия же ада вы вы добрые заботливые смелые даже честные иногда я видел только вы все отравлены господи от североамериканского континента до афганского душмана у вас все смещено нацелено не на то и потому идет впустую а то и во вред Но не одни же маньяки прилетают сюда а Хаусхоффер Трубников а бесчисленные иные о которых мы не знаем ничего именно потому что они не стали убивать а начали жить с нами как мы ,1 ,0
человек,,ад,Иду и увижусь с тобою в день судный Ты уже предан анафеме вскоре грянет гром проклятия ты увидишь меня пред вратами ада Калерия вышла и Лжедимитрий стоял как окаменелый ,1 ,0
человек,,ад,и дыма в церквах каменных Татары хотели но не могли грабить в предместиях огонь выгнал их и сам хан устрашенный сим адом удалился к селу Коломенскому В три часа не стало Москвы ни посадов ни Китая-города уцелел один Кремль где в церкви Успения Богоматери сидел митрополит Кирилл с святынею и с казною арбатский любимый дворец Иоаннов разрушился ,3 ,1
человек,,ад,И ему было отведено место совершенно не соответствующее философскому значению этого принципа Прежде всего политическая экономия принципиально в лице Ад Смита фактически же в лице большинства своих представителей сузила понятие труда до производительного труда выражающегося в материальных благах ,2 ,1
человек,,ад,И еще после он вдруг сообразил что не успел подумать о своей наружности что он в истертом пальто в старой шляпе с непо-бритыми усами и уж конечно без тех духов какими когда-то душился ожидая появления Ады У Латыгина даже мелькнула ужасная мысль узнает ли его Ада Узнает ли своего возлюбленного ,2 ,1
человек,,ад,И застонал ад об том что уж больше думал к нему никто теперь не придет грешников И сказал тогда аду господь Не стони аде ибо приидут к тебе отселева всякие вельможи управители главные судьи и богачи и будешь восполнен так же точно как был во веки веков до того времени пока снова приду Это точно это было такое слово ,2 ,1
человек,,ад,Из Аугсбурга в Ульм из Ульма в Лейпциг из Лейпцига в Кенигсберг из Кенигсберга в Вюртемберг из Вюртемберга в Шильду из Шильды в Билефельд из Билефельда в Штетин из Штетина в Бауцен из Бауцена в Штетин А когда он добрался до Свинемюнде то оттуда прямо в ад потому что хозяйка гостиницы в Свинемюнде сказала ему что в аду есть осязаемое ничто В аду такая мгла что ее можно схватить руками ,3 ,1
человек,,ад,Известны два экземпляра этой печати в собрании Новгородского музея и один в собрании Полянского изданный им в грубом рисунке от руки с фантастическим описанием как изображения зверя сходного с нарисованным в Спасо-Нередицком храме животным на котором въезжает в ад блудница Надпись печати печать велiкого новагорода ,1 ,0
человек,,ад,Издали только блестит и обольщает оно ложным спокойствием и неприступным величием Но вблизи раскрывается в ней ад страстей гибели тревог волнений Нет сердца близкого нет души родной ,2 ,1
человек,,ад,Изначала церковь Христова терпела хулы и нападения от многочисленных еретиков и лжеучителей которые стремились ниспровергнуть ее и поколебать существенных ее основаниях утверждающихся на вере в Христа Сына Бога Живого Но все силы ада по обетованию Господню не могли одолеть Церкви святой которая пребудет неодоленную во веки И в наши дни Божиим попущением явился новый лжеучитель граф Лев Толстой Известный в миру писатель русский по рождению православный по крещению и воспитанию своему граф Толстой в прельщении гордого ума своего дерзко вос ,1 ,0
человек,,ад,И Зоенька моя там в вагончике ждет и верит что мы ее непременно отыщем И вот уже мы с Шабаном возлежим поверх угля в тендере чумазые как черти в аду но осчастливленные своим высоким положением быстрой ездой обогретые железным теплом паровоза ФД Феликс Дзержинский Мы поплевываем сверху вниз с превосходством пассажиров обладающих такой плацкартой поглядывая н ,3 ,1
человек,,ад,Из-под колеса идущего впе реди самосвала вырвался посланник ада кусок бетона Чудесное спасение двух миловидных душ как объяснили сотрудники произошло только благодаря водительскому мастерству Тушинской Татьяны Аполлинариевны если можно судить по завалящему старорежимному профсоюзному билету ,2 ,1
человек,,ад,изрядную долю идеологии согласно которой нет большего счастья чем вместе с собой отправить в ад неверных Вернее сама в рай остальные в ад ,1 ,0
человек,,ад,ии будто бы перед самим Кромвелем играли комедию Свадьба папы на английском языке Иннокентий просит у Олимпии руки она отказывает ему потому что он безобразен и гадок и соглашается только тогда когда он отдает ей сначала ключ от рая а потом и от ада который она вытребовала с тем чтобы он не спровадил ее в ад когда она надоест ему На их свадьбе веселятся братья и сестры Доминиканского и других орденов в радостном ожидании что и для них наступит время сочетаться браком ,1 ,0
человек,,ад,и имамами ввергая в смущение других простодушных слушателей Наконец когда имам заметил Ты идешь не по дороге в рай а в огненную пропасть ада Абу-Джафар ему дерзко ответил Ступай от меня и не зови меня в рай Когда ты проповедуешь о четках о местах молитвы и о воздержании я думаю не все ли равно идти ли в мечеть Мухаммеда или в монастырь Исы ,1 ,0
человек,,ад,И каждому командиру сидящему за столом становится ясно что если он полезет ее насиловать то тетя Аня при первом удобном случае выльет претензионщику за шиворот миску горячих кислых щей И не миновать ему этой кары как и сковородки затем в аду Начало насильнической мании тети Ани по данным Ушастика таково ,1 ,0
человек,,ад,И как не помнить Я видел его в этой роли только раз и до сих пор когда вздумаю о нем меня преследуют звуки будто отзывы из ада Да покровитель и этот взгляд от обаяния которого душа ваша не имеет сил освободиться и это шафранное лицо исковерканное беснованием страстей и этот лес волос из которого кажется выползти готово целое гнездо змей Оденьте только этого Петрова в старинное русское платье опоясанное серебряным ремнем в богатую шубу на пышной лисице в высокую горлатную шапку и вы тотчас ознакомит ,2 ,1
человек,,ад,И как сирена был опасен В аду обряд судебный скор Нет проволочек бесполезных ,3 ,1
человек,,ад,И когда цель была достигнута старые порядки низвергнуты социализм твердо осуществлен тогда оказалось что не только мир не был спасен не только жизнь не стала осмысленной но на место прежней хотя с абсолютной точки зрения бессмысленной но относительно налаженной и уст роенной жизни которая давала по крайней мере возможность искать лучшего наступила полная и совершенная бессмыслица хаос крови ненависти зла и нелепости жизнь как сущий ад Теперь многие в полной аналогии с прошлым и только переменив содержание политического идеала веруют что спасение мира в свержении большевиков в водворении старых общественных форм которые теперь после их потери представляются глубоко осмысленными возвращающими жизни ее утраченный смысл борьба за восстановление прошлых форм жизни будь то недавнее прошлое политич ,2 ,1
человек,,ад,иком которых был и его духовник Подобно тому как родитель царевича устроил ради потехи всепьянейший собор и раздавал разные клички членам этого собора царевич Алексей составил около себя такой же кружок друзей и всех их наделил насмешливыми прозвищами отец Корова Ад Жибанда Засыпка Захлюста Молох Бритый Грач и пр Они хвастались своим пьянством Мы вчера повеселились изрядно писал однажды царевич к своему духовнику отец духовный Чиж чуть жив отошел до дому поддержим сыном а в письме царевича один из собеседников его Алексей Нарышкин п ,1 ,0
человек,,ад,ила с аэродрома Карачев под обстрелом артиллерии и минометов противника 61 и 11 ад уходили с аэродромов когда танки и мотопехота противника находились в 3 5 км от аэродромов Активная боевая работа ВВС фронта в этот период дала возможность многим наземным частям и избежать окружения а частям попавшим в окружение выходить из такового ,3 ,1
человек,,ад,И легким скоком как олень побежал в баню В бане словно в аду пар жиханье обжигающих веников гогот ржанье стон Хозяин берегись ,3 ,1
человек,,ад,Или вынужден ходить в лучшие рестораны города Тетя Ада его жутко жалеет прямо до слез и хочет сама директора кормить Хотя если честно конфеты с чипсами и с газировкой в сто раз вкуснее первого второго а рестораны еще интересней ,2 ,1
человек,,ад,илие вот и порочный круг злополучных учеников А у вас МАНЕВР поворот на 180 вы сами отпускаетесь и аду вдруг нечего делать Включали вы когда-нибудь теплый душ сразу после ледяного ,2 ,1
человек,,ад,Или еще того хуже было на солончаках над самым над Каспием солнце рдеет печет и солончак блестит и море блестит Одурение от этого блеску даже хуже чем от ковыля делается и не знаешь тогда где себя в какой части света числить то есть жив ты или умер и в безнадежном аду за грехи мучишься Там где степь ковылистее она все-таки радостней там хоть по увалам кое-где изредка шалфей сизеет или мелкий полынь и чабрец пестрит белизну а тут все одно блыщание ,1 ,0
человек,,ад,Или за тридцать лет он успел превратиться в зону бедствия разросся и расползся как гниющее мясо Где фактория Ада Где мореходный бот ,2 ,1
человек,,ад,Или лучше сказать то что есть между ними общее не есть их сущность Из-за Елены Орфей не спустился бы в ад из-за Эвридики греки не пошли бы на Трою То же и Клеопатра ,1 ,0
человек,,ад,Или некий харизматик организовал их на забастовку Донжуанов утаскивают в ад а харизматиков считают отцами времен и народов Что мне теперь делать прийти и сказать что его дела с женщинами включая мою мать это его дела что я не Павлик Морозов для меня не существует абстрактно классовой или абстрактно половой справедливости а есть конкретный человек которого я люблю ,2 ,1
человек,,ад,Или оно приходило и уходило сменяясь богооставленностью К святому Силуану состояния благодати приходили много раз но он помнил слова услышанные в глубоком сердце Держи ум свой во аде и не отчаивайся Превзошел ли его ал-Халладж ,2 ,1
человек,,ад,Или Пламед разделит со мною скорбь мою или ад поглотит ее вместе с несчастной Пламед ,2 ,1
человек,,ад,Или по-другому будет себя проявлять отвечал я Зло активно Все эти исчадия ада всегда были дьявольски энергичны и целеустремленны шли по трупам топтали основы Швагер не спорил вспоминал правителя Валахии Влада Дракулу прозванного Колосажателем который в юности попал в плен к туркам и научился от них мучить людей а потом когда стал государем мог в один день посадить на кол 30 000 человек как это он сделал в 1460 году в день святого Варфоломея у себя в Трансильвании ,1 ,0
человек,,ад,Или прямее это не человек но человекоад Человек по наружному виду но ад по виду внутреннему Воистину человекоад ибо ни о чем другом не мыслит ничего другого не делает как только сеет плевелы ,2 ,1
человек,,ад,или реакционной среды происходит отжиг сверхравновесного количества дефектов упаковки то процесс релаксации к новому равновесному состоянию должен сопровождаться переносом большого количества атомов серебра и кислорода С учетом высокой лабильности атомов Ад в дефектной фазе 8 10 предположили что адсорбированный кислород накапливается вблизи границ двойникования с образованием устойчивых оксидоподобных частиц Таким образом монотонное увеличение селективности эпоксидирования см рис 5 обусловлено медленным процессом формирования этих ч ,3 ,1
человек,,ад,и Литургия пьяниц Литургия игроков Денежная литургия пародийные евангелия монашеские уставы постановления соборов проповеди завещания эпитафии Праздник был моментом свободы моментом победы над страхом любым мистическим перед силами природы перед смертью К числу обязательных украшений карнавала относилось сооружение называемое адом Ад этот обыкновенно сжигался в кульминационный момент праздника ,2 ,1
человек,,ад,Имей попечение о том чтоб пребывать постоянно в стремлении к безмолвию и не впадешь в расслабление Вспоминай о заключенных во аде помысли в каком положении находятся теперь низвергнутые туда души в каком горьком молчании они пребывают там как они стонут ужасно в каком они страхе и мучении в каком отчаянии в какой печали в каких бесконечных слезах ,1 ,0
человек,,ад,Именно там в оперетте или как она говорила в оперетке Аллочка обнаружила в себе песенное дарование которое провело ее по жизни надежнее чем бабушкина охраняющая рука Правда не меж платанов в тихом сумраке аллей а по этапам и лагерям но все же провело по дорожкам ада и вывело наружу и не допустило чтобы сгинула А ведь вполн ,2 ,1
человек,,ад,имеющая практическое значение коротко описана ниже Информация о разработках приведена в 4 14 доступна на сайге кафедры АД УГАТУ 1 Формирование концепции комплексной автоматизации разработки двигателей летательных аппаратов ,3 ,1
человек,,ад,И мне бы не представилось случая вернуться к воспоминанию об этой поездке потому что я составил себе уже окончательное представление обо всем этом долгие годы в смрадном аду и легкая тень той единственной женщины ради которой стоило поехать за несколько в сущности часов до наступления неотвратимой агонии на юг чтобы проститься с ней перед смертью я бы не вернулся ко всему этому если бы через год после поездки не встретил Христину кухарку мадам Я все же много и долго думал над жизнью этого человека я прочел толстую книгу которую он написал вспомнил его необыкновенную карьеру удивительную беспощадность его суждений и то невыносимое отсутствие каких бы то ни было иллюзий в котором всякий другой человек должен был бы задохнуться и пустить себе пулю в лоб ,2 ,1
человек,,ад,И мне страшно Сижу вот у этого аппарата и кажется мне что я в аду кромешном Ушли бы лучше посоветовала Марийка ,3 ,1
человек,,ад,И молодели на глазах друг у друга немолодые уже бабы зная что сразу же за этим летом нет сразу за этим месяцем который чудом вынес их на десять лет наз ад тут же придется на десять же лет и стариться Гомонили играли дурили как маленькие чуть обсохнув от пота с визгом кидались в Ангару а кто не хотел кидаться сам того гурьбой ловили и втаскивали в чем был и стыд не в стыд когда кругом свой табор с легкой руки Клавки Стригуновой раздевались до голых грудей с отчаянным и разбойным видом выступали перед мужиками которых было меньше даже гонялись за ними чтобы столкнуть в воду ,1 ,0
человек,,ад,И мы знаем что это воскресение будет потому что в лице Божией Матери оно уже совершилось Но оно не совершится просто потому только что воскрес Христос что искупил и спас Он нас страшной Своей смертью и сошествием в ад и тридневным пребыванием во гробе Оно не совершится только потому что Божия Матерь Своей чистотой святостью так соединилась сроднилась с Богом что гроб и умерщвление не могли Ее удержать ,1 ,0
человек,,ад,Имя что ж Ах страх моя берет и таскать душку во ад Не казнишь моя ,2 ,1
человек,,ад,И наоборот если у мужика брак был горький многострадальный злосчастный то такого парня после смерти жены вторично в ЗАГС уже не затащишь Ему будет мерещиться что ад совместной жизни обяз ательно повторится ,2 ,1
человек,,ад,И на рассвете возвращаться Прочитав такую характеристику в этом примерно стиле написал Улицкий большую часть своих стихов для Орфея в аду что и говорить трудно вдохновиться и сделать интересную фигуру Так и случилось с Геоли ,1 ,0
человек,,ад,Иначе говоря драматург выстраивает некую всеобщую модель взаимоотношений двух людей и показывает нам практически все возможные дополнительные но проистекающие из неумения любить психологические причины по которым сосуществование человеческих особей вне зависимости от их пола и социальной принадлежности способно превратиться скорее в некое подобие ада чем в райские кущи Какими бы благими ни были их намерения ,1 ,0
человек,,ад,И начинаешь соображать где же тот рай о котором попы рассказывают где он приютился на звезде или на планете Звезды это солнца на них должно быть страшно жарко там уж скорее мог бы быть ад для грешников где их поджаривают А рай может быть на какой-нибудь планете ,1 ,0
человек,,ад,ин был христианин т е католик а другой еврей Христианин крайне сожалел своего друга что он погибнет в аду будучи еврейского исповедания но этот последний не соглашался и медлил до тех пор пока убедится в превосходстве христианской веры перед еврейской Наконец для разрешения всех своих сомнений отправляется в Рим как центр и высший пункт христианского исповедания ,1 ,0
