arg1,arg2,word,sentence,verb_idx,label
такой,,алтарь,Зато в английском ему точно соответствует фраза Маршалла Мак-Лухана Поэтому мы расшифровываем этот знак как две соединенных буквы М То есть не только мы конечно такие алтари Силикон Графикс поставляет вместе с рендер-серверами Так эта плита не настоящая ,1 ,0
такой,,алтарь,Зато как он по-детски сиял когда я шел в храм Уже в четыре я переступил порог алтаря в восемь стал алтарником был одет в стихарь читал молитвы перед народом ходил со свечой впереди крестного хода годами До семнадцати до поступления на журфак МГУ ,1 ,0
высокий,святой,алтарь,Зато подслеповатый храм освещают множество лампад из цветного стекла чуток ярмарочной карусели чуток рождественской елки Они на разной высоте свисают с округлых сводов вьются вокруг колонн облицованных сине-голубыми плитками и праздничным созвездием собраны над тремя алтарями Самый высокий алтарь святого Иакова ,1 ,0
высокий,,алтарь,За три года до того завоевана была французами Голландия и названа республикой Батавской Ломбардия же получила название республики Цизальпинской Но французская армия шла уже дальше в глубь Италии опрокидывая алтари и троны и ошеломленная Европа принялась деятельно их спасать отзываясь на вопли Австрии Екатерина умерла во время приготовлений к войне с Францией но ее сын и наследник Павел бурно выступил на помощь австрийскому императору послав ему сухопутные войска с Суворовым во главе и Черноморский флот предводимый Ушаковым ,2 ,0
высокий,,алтарь,За этими словами ему стало легко ибо он перестал дышать Жизнь окончилась погас огонь на алтаре Пушкин хорошо умер ,2 ,0
высокий,,алтарь,зают ему путь и старец провождаемый всеми своими величественными стопами удаляется от сени вместо радости коей он предавался видна была тогда на челе его спокойная ясность Среди всех пастырских хижин дому Иаковля кедры и пальмы коих верхи касались облакам окружали в пространном месте и на едином холме алтарь сотворенный от земли и дерном покровенный Авраам собственными руками своими поставил оный и насадил древеса сии храм сей был его и Исааков сквозь сих ветвей возвышалось к небесам моление и курение их жертв хор любящих сие уединение птиц воспевал тут вечно сладостные песни При вступлении в сие место понятие о всевышнем существе тамо обожаемом простое и чистое ему приношение воспоминание о почтенном начальник ,2 ,0
богатый,весь,алтарь,Здания сии по огромности своей более походят на казармы чем на монастыри Внутри их очень чисто церкви же наполнены богатствами алтари из чистого серебра Самый богатый алтарь во всей Лиме мы видели в монастыре Св Доминика посвященный богоматери Розарии ,1 ,0
богатый,,алтарь,Здесь в Берлине в светлый день 9 мая 1945 года мы слышали по радио историческое обращение к народу великого Сталина Великие жертвы принесенные нами во имя свободы и независимости нашей Родины неисчислимые лишения и страдания пережитые нашим народом в ходе войны напряженный труд в тылу и на фронте отданный на алтарь Отечества не прошли даром и увенчались полной победой над врагом Отныне над Европой будет развеваться великое знамя свободы народов и мира между народами ,3 ,1
богатый,основный,алтарь,Здесь возник первый сомкнутый иконостас до этого иконостас размещался между столбами как правило украшенными фресками две системы оформления храмов в этом месте пересекались В Троицком соборе иконостас полностью отделил алтарь от основного пространства что говорит о разрушении византийской идеи храма как единого космоса ,1 ,0
богатый,,алтарь,Здесь все видно Во время всенощного бдения или литургии облокотишься на железную амвонную оградку глядишь восхищенными вытаращенными глазами на певчих в таинственный дымящийся алтарь к думаешь Нет счастливее людей как те кто предстоит на клиросе или в алтаре ,1 ,0
богатый,,алтарь,Здесь в центре изображения находится Агнец Божий то есть Христос Из груди его в золотую чашу струится кровь и ангелы окружают алтарь на первом плане источник жизни по преданию жертвенная кровь Христа превратилась в источник жизни Его окружают группы ветхозаветных пророков и патриархов апостолов и представителей Церкви святых праведников и праведниц ,2 ,0
главный,соседний,алтарь,Здесь же следует отметить архитектурную особенность храма галлерею вокруг горнего места благодаря которой все переходы прислуживающих совершаются незаметно и не мешают богослужению Боковые двери соединяют главный алтарь с соседними так что все три престола расположены почти на одной линии В алтаре левого придела во имя Св первоверховных апостолов Петра и Павла сооружена оригинальная звонница ,1 ,0
главный,,алтарь,Здесь и совершались жертвоприношения в его честь Они были принципиально отличны от жертвоприношений в честь богов те происходили днем эти ночью или в сумерки для тех брались светлые для этих черные животные там они приносились на высоком алтаре здесь на низком очаге там по сожжении символических частей остальная туша служила угощением для живых здесь животное сжигалось совсем и никто не должен был даже отведать его мяса ,2 ,0
главный,,алтарь,Здесь к примеру никто не выгонит из церкви девушку в шортах или коротком платье К тому же прямо перед алтарем уже устроился мужчина с видеокамерой судя по всему родственник кого-то из участников процессии Но одно дело камера она ,3 ,1
главный,который,алтарь,Здесь находилась главная реликвия города священный огонь Алтарь в котором пылал этот огонь вечное пламя Караля был окружен двойной стеной защищавшей его от любой случайности Само название подсказывает что пламя горело в этой храмовой постройке непрестанно ,2 ,0
главный,,алтарь,Здесь один из индийцев по имени Кайлах второго звали Джамал у обоих над переносицами стояли красные охранительные точки как у героев и ндийских фильмов обомлел в точности такой же алтарь стоит близ его фамильного имения на северо-западе Индии прутиком Кайлах начертил на земле контурную карту ткнул Бомбей и прочертил сильно к северу Они удивились необыкновенно и решили здесь помедитировать ,1 ,0
главный,,алтарь,Здесь постоянно совершается литургия Главный алтарь имеет три больших окна со стеклами 73 ,1 ,0
главный,,алтарь,Здесь Руна стала на колени с опущенной головой прося и моля спасения Но не сливалась ее душа с озаренным покоем мирной картины этой ни простоты ни легкости не чувствовала она ни тихих само собой возникающих единственно-нужных слов ни по-иному лепета тишины лишь ставя свое бедствие мысленно меж алтарем и собой как приведенного насильно врага Что-то неуловимое и твердое не могло раствориться в ней мешая выйти слезам ,3 ,1
главный,,алтарь,Здесь стоял ковчег завета а тут медная купель наполненная водою Так новгородский строитель наметил на земле все части будущего здания алтарь и корабль ризницу и хоры и Мономах морщил лоб стремясь постигнуть смысл этих линий и пересечений однако должен был признаться что все остается для него полным тайны Петр пытался помочь ему ,1 ,0
деревянный,один,алтарь,Здесь то же что мы видели не раз в китайских буддийских храмах прямые колонны красиво разрисованные покрытые золотыми письменами идут стройными рядами поддерживая высокий потолок с потолка спускается масса люстр и отдельных фонарей заполняя вверху промежутки между колоннами длинные ряды отдельных скамеечек занимают значительное пространство храма перед каждой из них маленький аналой в нескольких шагах впереди первого ряда возвышается большой деревянный алтарь где стоят вазы курильницы свечи живые цветы и лежат разноцветные бумажки за алтарем одна огромная раззолоченная статуя посредине и две другие меньшей в еличины статуи по бокам также богато вызолоченные это три изображения Будды Будды Прошедшего Настоящего и Будущего вдоль стен стоят рядами фигуры в человеческий рост статуи буддийских святых в углу висит там-там свет проникает через очень высокие окна частый деревянный переплет делает их похожими на решетки вместо стекол толстая бумага ,1 ,0
деревянный,,алтарь,Здесь учитываются особенности литургии от молящихся не им еющих доступа в алтарь выражение скорбы было как бы скрыто через открывающиеся время от времени царские врата они могли видеть лишь лёгкую исполненную любви полуулыбку Искупительный путь Христа казалось бы незавершённый в алтарном изображении завершался одним из важнейших литургических действий таинством причастия которое означало погребение и воскресение Христа ,1 ,0
деревянный,,алтарь,Здорово А ты и в алтаре был Я так зашел а водолаз как раз задрал руки и лопочет что-то ,3 ,1
деревянный,,алтарь,Зима нагрянула рано и могила князя Васьки не тронулась до весны Огромным грибом со снежной шапкой на кровле креста она высилась за алтарём Иоанно-Богословского собора А по весне почва оттаяла и могила провалилась ,1 ,0
деревянный,,алтарь,Знаете ли вы что Юлиан поклялся вернувшись из Персии победителем собрать святых мужей и бросить их на съедение зверям Притворы базилик обратит в сеновалы алтари в конюшни В двери кабака вкатился кубарем горбатый старичок бледный от страха муж тряпичницы стекольщик ,1 ,0
свадебный,драгоценный,алтарь,Знал сволочь чем прельстить ее экспериментаторскую натуру А теперь я хочу показать обществу тот бесценный дар что принесла на свадебный алтарь моя драгоценная рыбка Это голова тринадцатого ландграфа ,2 ,0
свадебный,,алтарь,Знание кормящее но уже не просвещающее человека великий промен духовных даров на вещественные дары чистой совести на сытое брюхо представлены в этом поразительном образе С заботою об едином хлебе закроются алтари исчезнет великая устрояющая сила и люди вновь примутся за возведение здания на песке за построение своими силами и своею мудростью Вавилонской башни своей жизни На все это указывает Инквизитор в проникновенных словах и тут же предсказывает чем все это кончится Знаешь ли Ты говорит он что пройдут века и человечество провозгл ,1 ,0
свадебный,,алтарь,Знаю воскликнул князь Но вот ни ты ни Каролина не пошли бы к алтарю клясться ложно У нас нет этого ,3 ,1
свадебный,который,алтарь,Знаю я такой способ и знаю что он не раз практиковался и практикуется и именно в литературе ноздревского пошиба Но позвольте же мне милая тетенька слогом литератора-публициста Евгения Маркова доложить ведь искусство есть алтарь на котором воскуряется фимиам человечности Не сикофантству а именно человечности это уж я от себя своим собственным слогом прибавляю ,2 ,0
свадебный,испанский,алтарь,Золотые фоны икон покрыты рельефом нимбы украшения чаши выполнены в технике стукового рельефа и позолочены вместе с плоскотным изображением фигур это усиливает впечатление мощи и толщины стены Ретабло стояли не только за алтарём они ставились и в капеллах служивших каменными ячейками обрамлявшими алтарь В испанских церквах и так сумрачно слишком жарко нельзя делать большие окна а в капеллах так и ,1 ,0
свадебный,,алтарь,Зрителем подобных представлений приходилось быть не всякий день Присутствующие видели как король и королева подвели сына к алтарю и Анна с материнской заботой посмотрела на лежавшие там детские одежды Наклонившись к ребенку она сняла с него тунику и мальчик остался в одной длинной полотняной рубашке ,3 ,1
свадебный,революционный,алтарь,Ибо ведь это мы сами идейные служители долга своим моральным принуждением к революционному образу мыслей и революционному героизму приговорили к смерти эту ни в чём не повинную юную человеческую душу мы хотя и не замечая того тиранически насиловали ее своим беспощадным требованием от нее революционного служения к которому она была не склонна А сколько жертв вообще было принесено на алтарь революционного или прогрессивного общественного мнения Сколько талантов погибало или по крайней мере подвергалось жесточайшим преследованиям настоящему беспощадному моральному бойкоту за нарушение категорического императива прогрессивного общественного мнения ,3 ,1
свадебный,огласильный,алтарь,Иван прислуживает при совершении святых таинств и доставляет в алтарь огласильные записки прихожан за здравие и за упокой Кстати перед Пасхой в алтарь в один день с Охлобыстиным был допущен 6 летний мальчик Иван который теперь тоже служит алтарником исполняет аналогичные охлобыстинским обязанности и с церковной точки зрения они ровесники Почему ты стал алтарником спросили мы у мальчика ,1 ,0
свадебный,,алтарь,И вдруг все стихло Из-за алтаря раздался чуть слышный голос священника Аминь поспешно ответил чтец на клиросе и начал читать Псалтырь ,1 ,0
свадебный,,алтарь,И вдруг он почувствовал как между ним и престолом кто-то встал ему при шлось отступить назад и он ощутил что стоит Христос и что вновь как на Тайной вечери Он совершает службу а священник только повторял священные слова в слух народа зная что их произносит с властью творчески спасительно Сам Господь и что веет в алтаре и над этим храмом и живет в храме и в людях собравшихся Дух Святой претворяя землю в небо Вот перед чем мы стоим каждый раз когда мы совершаем Божественную литургию или присутствуем на ней ,1 ,0
свадебный,,алтарь,И везде под ногами можжевельник священно пахнет а Царские Врата раскрыты чтобы все помнили что теперь царство небесное открылось Никого в алтаре тихо голубеет от ладана как небо и чувствуется Господь В одной церковке под горой смотрели там ни души народу один старичок-сторож севастопольский был солдат ,2 ,0
свадебный,,алтарь,и взирая на современность и конечно этот рассказ вероятно можно истолковать иначе в другие эпохи задуматься над тем не является ли этот неведомый Бог человеком На этом алтаре может быть поставлен человек но очень по-разному Если мы видим в человеке только сложное сочетание материи энергии преходящих процессов связанных с плотью и ставим этого человека на престол на алтарь мы создаем кумир идол который подпадает под общее осуждение псалмов Уши имут и не слышат очи имут и не видят руки имут и бездейственны Пс ,2 ,0
свадебный,,алтарь,И вместо ответа он такую загнул матовую крепь даже надпись мне показалось сама собой стерлась как и не бывало Повел меня в алтарь И хоть я не раз видел всякие святыни опять посмотрел и все потрогал ,1 ,0
свадебный,,алтарь,И в ней председателям рекомендуется соблюдать всяческую осторожность Мы твердо и неуклонно должны идти по пути разрушения чужих алтарей и тронов мы заставим Россию стать на колени мы делаем все чтобы возвеличить великий еврейский народ но не торопясь соблюдая осторожность Кого хотят идиоты напугать этими выдумками ,2 ,0
свадебный,,алтарь,И вот братцы мои почуявши такую историю вышел он на Покров после обедни к народу и простился со всеми Должно говорит скоро я преставлюсь к господу богу миряне простите ежели согрешил что И сказавши таким манером поклонился народу и ушел в алтарь А пришедши домой сел было обедать есть не наел только ложкой помутил встал и говорит сторожу что при заместо служки был Что-то говорит мне холодно свет и так-то скушно просто ,1 ,0
свадебный,,алтарь,И вот из этого притвора ведут в храм такие же три двери богато украшенные в полной аналогии к иконостасу и через них из царства смерти выходит торжественное шествие во главе с представителем бога проходит весь храм олицетворяющий небо и входит через подобные же двери в алтарь где та же смерть и та же трапеза Итак храм как и улицы города как и целая страна воплощает единый образ неба мы уже видели не один раз как такая же процессия с хлебом продвигалась по шумным сельским улицам ,1 ,0
самый,,алтарь,И вот между дверями и глубиной храма лежит целый путь Мы входим в храм и идем как бы по дороге жизни через крещение через исповедь и покаяние через молитву через участие в богослужении и наконец у дверей самого алтаря доходим до того места где нас приобщают Святых Таин Тела и Крови Христовых которые как огонь входят в нас как пища разливаются по нашим жилам и не только духовно не только душевно но и телесно нас приобщают к обоженному человечеству Господа Иисуса Христа Но войти за эти пределы мы еще не можем ,1 ,0
самый,свой,алтарь,И вот они везде смотрят на вас строго и сурово придерживая указывая на одну книжку у каждого из них по книжке в руках вне которой всё считают они ложью искусство тоже даже Обманутые бесчеловечно Любеком вы подходите например к церкви св Елизаветы Николая колокольня которой состоит из трех полукуполов один над другим входите алтарь на своем месте орг ан тоже все выкрашено белой краской и больше ничего ,1 ,0
самый,,алтарь,И вот через год после принятия священнического сана в 26 лет отца Александра назначают настоятелем Алабинского храма Вторым священником он приглашает отца Владимира Рожкова давнего приятеля по церкви Иоанна Предтечи где оба прислуживали в алтаре Служилось с ним отлично но через четыре месяца отцу Владимиру представилась возможность самому стать настоятелем и он перешел в храм Николы Чудотворца в подмосковном селе Пушкино ,1 ,0
самый,,алтарь,И все мы невольно прониклись убеждением что еще много и много важного совершит этот Первосвятитель Русской Православной Церкви Из алтаря раздается негромкий голос блаженнейшего Тимофей Патриарх нездоров но ради высокого гостя он пришел в храм и приветствует его говоря что Мать всех Церквей искренно радуется приезду в Иерусалим первого из русских Патриархов ,1 ,0
самый,,алтарь,И все стоят а чего стоят А в этой загородке как она ага алтарь так там чисто коврики пахнет так а только ха поп там здорово работает руки вверх так задирает Здорово ,1 ,0
самый,,алтарь,И все-таки прибывали еще и еще Из алтаря по очереди выскакивали патриархи митрополиты архиепископы и епископы в блистающих красных одеждах в белых и черных клобуках в митрах и без митр десятки сотни несчетное число батюшек мучеников первомучеников блаженных преподобных святых Все они повторяли одно и то же Христос Воскресе ,1 ,0
самый,,алтарь,И в таком состоянии бессилия и безволия проходили опять дни и мне становилось всё более странно подумать о том что я могу вернуться к людям а образ самой Ренаты уже казался мне не воспоминанием о живом человеке но каким-то святым символом Однажды придумал я новую игру а именно сидя в кресле закрывал глаза и воображал что Рената здесь в комнате что она переходит от окна к столу от постели к алтарю что она подходит ко мне касается моих волос В увлечении я действительно словно слышал шаги шуршание платья словно ощущал прикосновение нежных пальцев и этот самообман был мучителен и сладостен ,1 ,0
самый,,алтарь,И в том и в другом оба были доки В философствовании священник уступал князю говоря Служителю алтаря и не подобает в сии помыслы уходить Но в истории церкви он знал не менее князя ,1 ,0
самый,,алтарь,И в церкви совсем темно Превозмогая ужас вышел он из алтаря и отправился с зажженной свечой туда в дальний угол где продавали книжки и свечки и откуда чудились ему неясные звуки Подошел к прилавку ,1 ,0
самый,радостный,алтарь,И вы дети мои вы не будете бесчувственны к сему примите и вы участие в моем восторге В самое то время поражает он жертву кровь течет на алтарь и радостные с лезы лиются из очей старца и соединяются с жертвенною кровию ,3 ,1
самый,святой,алтарь,И гордый царь властитель мира Пред алтарем святой монах Через несколько дней по том толпа народа валила в Симоновский монастырь ,1 ,0
мраморный,,алтарь,Игорь понимал отчего переводить грузинского гения мне было легко и приятно что и услышали по телевизору друзья в Костроме Я переводил Где по мраморному алтарю жилка мерзлая Черная речка Там тебе только нож да овечка Слышишь чернь ,1 ,0
мраморный,,алтарь,И грех и пагуба Хряпов перетащил подушку к самой церкви к алтарю и вновь прилег Пред утром его сборол крепчайший сон ,1 ,0
мраморный,черноголовый,алтарь,И даже если имя забудется слово мастер сохранится Кто расписал алтарь черноголовых В справочниках об этом написано Мастер легенды Лючии ,1 ,0
мраморный,,алтарь,И дело вовсе не в Шурупове или Петрове дело в сознании того что люди защищают и какую идею отстаивают Благородная идея будит чудеса героизма и самопожертвования и если на алтарь Отечества суждено лечь Шурупову которому дороги идеи которыми он живет сегодня такого исхода не жалко ,3 ,1
мраморный,,алтарь,Идет вокруг аналоя иподиакон диакон с омофором второй иподиакон за ним со средины солеи уходит диакон читающий апостол протодиакон поставляет св евангелие на аналой полагает на евангелие орарь и начинает Благослови Преосвященнейший Владыко благовестителя и пр Два диакона в алтаре становятся с апостолом на левой стороне с омофором на правой Премудрость прости произносит читавший апостол а вонмем держащий омофор ,1 ,0
мраморный,,алтарь,Идет обедня Я стою в храме а на амвон из алтаря выходит Дедушка папа так называл отца Серафима Битюкова 1 ,1 ,0
мраморный,,алтарь,И должно отдать ему справедливость он так искусно сидит на весу что многим кажется что так именно и следует всегда сидеть И вот во всех сердцах зажигается удивление и созидаются алтари из всех уст несутся гимны и песнопения А он между тем жует да жует свой кусок и даже не давится им Памятуя стих Пушкина ,2 ,0
мраморный,,алтарь,Идут перед Туберозовым другие годы и он видит себя в рясе в эпитрахили с крестом в руке перед ним сидит тяжко окованный цепями мужик кощун и святотатец Он обворовал церковь но ему мало было обворовать ее он сорвал покров с алтаря и надругался над ним Пожалей об этом увещевает мужика Туберозов ,1 ,0
свой,,алтарь,Иеронимус улыбнулся Отец Пандольф щурясь на огонь свечей хозяйским взглядом осмотрел свой алтарь как будто опасался что чужак украдет какую-нибудь из резных фигур сел за спиной у Иеронимуса и проговорил ему прямо в ухо Отец Гервазий передал мне ваши слова ,1 ,0
свой,,алтарь,иерусалимского храма В алтаре взоры посетителей прежде всего привлекало мозаичное изображение богоматери в лиловом покрывале с тремя золотыми звездами на челе и в пурпуровых башмачках женственно выступающих из-под длинного царственного одеяния Она вздымала руки над всем миром и на стене виднелась надпись на греческом языке которую Илларион перевел послам Да поможет ей господь от утра и до утра ,1 ,0
свой,,алтарь,ие святыни тем кто должен бы был быть ее сберегателем и кого Филиппу преданному всей душой царской власти в которой он видел залог единства и спасения русской земли хотелось бы видеть на недосягаемой нравственной высоте Митрополит устремил с скорбным выражением глаза к алтарю не обращая внимания на царя подошедшего к нему сбоку Царь нетерпеливо ждал благословения ,1 ,0
твой,,алтарь,И если ты в бесконечной мудрости судил в наше время гибель правому делу и еще раз дашь торжествовать насилию И если нам защитникам суждено погибнуть а угнетатели воздвигнут алтари торжества и нечестия на месте твоих алтарей Да будет ,3 ,1
великолепный,,алтарь,И заговорил о другом Великолепный алтарь Вам нравится поразился ключарь ,1 ,0
святой,святой,алтарь,И заклинаем сына нашего родительскою нашею клятвою дабы того наследства не искал Желаем же от всех верных наших подданных и всего народа Российского дабы по сему нашему изволению и определению сего от нас назначенного в наследство наше сына нашего Петра за законного наследника признавали и почитали и на сем обещанием пред святым алтарем над святым Евангелием и целованием Креста утвердили Всех же тех кто сему нашему изволению в которое-нибудь время противны будут и сына нашего Алексея отныне за наследника почитать и ему в том вспомогать станут из ,1 ,0
святой,,алтарь,Из алтаря этой церкви есть ход на Голгофу У подножии Голгофы за алтарем придала Разделения Риз начинается широкая каменная лестница по которой спускаешься в маленькую церковь построенную св Еленой на месте обретения Животворящего Креста Тут прежде был городской ров в который и сбросили крест ,1 ,0
святой,,алтарь,И за это семьсот цифра изрядная И вот значит приходят мужики и объявляют сто мол рублей довольно с тебя ты мол служитель алтаря бессребреником должен быть О Михаил тихо усмехнулся ,1 ,0
главный,,алтарь,изведения многих известных живописцев но разумеется в сравнении с эрмитажным в Зимнем дворце собранием она малозначительна Замеченная мною выше галерея новейшего вкуса украшена колоннадами с двух сторон и соединяется с садом окруженным по одной линии с главным алтарем дворца для сего сад сей воздвигнут на особенном каменном здании Из него вход в отдельные комнаты стены коих из яшмы и агата с мозаическими картинами и есть мраморные группы ,1 ,0
главный,основный,алтарь,Известно что русская живопись отпочковавшись от византийской пошла своим путем С чисто внешней стороны первый шаг к этому состоял в том что на Руси был введен иконостас отделивший сплошной живописной завесой алтарь от основного интерьера храма Нигде ни у одного народа до сих пор не встречается иконостас в таком его развитии как в России ,1 ,0
главный,,алтарь,Известный естествоиспытатель Н А Северцев так много потрудившийся в Туркестане часто жертвовал собою для науки известно что его даже взяли раз в плен хотели обратить в мусульманство всячески истязали рассекли нос и ухо начали отрезать голову и т п Никогда однако его жертвы на алтарь естествознания не имели такого успеха как принесенные по случаю бывшего в 1868 году в Ташкенте землетрясения В городе оказались аварии много домов потрескалось некоторые вовсе разрушились и разумеется доискивались потом в котором именно часу было землетрясение какой силы в каком шло направлении и т д ,3 ,1
