arg1,arg2,word,sentence,verb_idx,label
такой,мой,акула,Вместе с г осподином адвокатом вы достанетесь в пищу акулам а я с моими людьми через день высажусь на африканском берегу а через полгода вернусь в Бультон Вам должно быть ясно что я не рискую ничем кроме потери корабля ,1 ,0
кислый,сам,акула,В минуту смертельной опасности лимон подвернулся мне под руку и решил участь Фукса Акулы знаете непривычны к кислому Да что там акулы вы сами молодой человек попробуйте лимон целиком так скулы сведет что и рта не откроете ,2 ,1
многий,,акула,В мордах многих акул торчат остатки таких шипов Как и у акул у ската хрящевой скелет Глаза размещены наверху и похожи на два бугорка ,1 ,0
многий,,акула,В морях Тихого океана часто встречаются ядовитые рыбы и медузы Не исключена возможность встречи с грозными подводными хищниками акулами Эта встреча однако маловероятна и меня как охотника она больше радовала чем пугала ,1 ,0
похожий,,акула,В Москве их пока не находили но в Московской области в районе Воскресенска на фосфоритовых месторождениях того же юрского периода неоднократно встречали окаменевшие скелеты ихтиозавров размером 4 5 м Эти похожие на акул или дельфинов морские ящеры охотились на белемнитов как современные кашалоты на кальмаров и были довольно распространенным видом в юрских морях Московского региона Так что в любой момент из склона оврага может показаться черная каменная кость динозавра ,1 ,0
похожий,,акула,Вначале слышат звуковой сигнал и ощущают вибрацию воды от тела предполагаемой добычи затем подключают свое обоняние превосходящее остротой чуть ли не все известное в живом мире акула чует рыбью кровь даже если один грамм крови растворен в миллионе граммов воды Ну о прожорливости акул говорить не приходится В желудках пойманных акул чего только не находят от непереваренных бараньих ног или головы бульдога до пальто и корабельных скребков ,1 ,0
похожий,,акула,В начале четвёртого класса тёплым сентябрьским днём отправила мама Славку в школу в летней пионерской форме и многие тогда смотрели на него как на заморское чудо А Юрка Зырянов и компания гоготали У моряка акулы штаны обгрызли Завуч Ангелина Самойловна сперва наорала на Зырянова а потом сказала Славке Сам виноват ,1 ,0
похожий,,акула,Внешне же первый ХХI века помимо акулы сменившей шершня на желтом носу нарисовал новый талисман команды художник Питер Бутвуд большой друг Дэмона Хилла отличают ,1 ,0
похожий,,акула,Внутренние известия Нам пишут из Севастополя На местном рыбном рынке в настоящее время появились в изобилии морские лисицы коты акулы Заведующий черноморской биологической станцией Академии Наук Зернов в виду запроса санитарного надзора о свойствах этих рыб и применении их для пищи населения разъяснил что рыбы эти безвредны и вполне съедобны ,1 ,0
похожий,,акула,Внутри ее в глубине пасти виднелись кости челюсти потом бледно-розовое мясо а далее пустое темное пространство Из конца сделали широкую петлю и надели на акулу Вот так вот так кричали одобрительно голоса наверху под крылья-то подцепи ей ,1 ,0
похожий,,акула,В обширных морях взорам мореплавателей представляется токмо вода небо и горизонт а потому всякая хотя маловажная вещь привлекает их внимание Все служители сбежались на бак гальюн и буширит любоваться хищничеством акулы длиною около девяти футов которая непременно хотела полакомиться частью служительской солонины повешенной для вымачивания Неудачные её покушения и удар острогой в спину понудили её отдалиться от шлюпа ,1 ,0
цинковый,,акула,В общем уехал изводить на воле капсуля те что придуманы покойным Жевело но вот вернулся наконец раньше обещанного и не с мешком полиэтиленовым кроваво пузырящимся лосиной печенью не с парой красноперых певцов отголосивших нет с рыбой Держи дочурке протянул ведро накрытое штормовкою линялой а в цинковом акула крокодил ух щука владычица морей и рек метр будет пожалуй что зубов и жестяной блестящей чешуи Короче утро началось с ухи с отцовских прибауток ,1 ,0
цинковый,,акула,В объявлениях можно найти например Вольво 240 2002 года выпуска это фирма к своему 75 летию выпустила ограниченную партию для ценителей На Баварских Моторных Заводах можно заказать пятерку- акулу кому-то может дизайн нравится или в молодости мечтал купить такую да денег не было ,1 ,0
наш,,акула,Во Владивостоке достали книгу об обитателях моря Пролистав раздел об акулах я и Слава не нашли определения нашей акулы Он запомнил очертания акульего рыла особенно пасти я же валкообразное тело и хвостовой плавник ,1 ,0
наш,,акула,Во время нападения атакованная акулой жертва как правило ее не видит Акула мако часто наносит свой удар выскакивая на большой скорости из глубины Удары применяемые в данной системе также исполняются на большой скорости и ,1 ,0
наш,,акула,Во время прошлого собрания я попросил каждого из вас всесторонне обдумать проблему и внести соответствующие предложения по ее решению Спрятав руки в карманы брюк Акула покачался на каблуках и добавил Сейчас я намерен эти предложения выслушать ,1 ,0
наш,,акула,Во всемирную войну я на транспорте перевозил цветные войска из Индии и Австралии здоровенные ребята а как выйдем в море и качки нет никакой а они дохнут как мухи Я приставлен был к покойникам мешки шить в одну ночь двадцать два мешка сшил сошьешь мешок в него покойника дырку тоже зашьешь и в воду акулам на ленч Масленка чадила мирно ,1 ,0
наш,,акула,Во всех школах так делается Душенька похлопала ресницами угодливо улыбнувшись Акуле Я не права ,2 ,1
наш,,акула,Во всяком случае не переспрашивал и не уточнял Акула между тем зачитывает умников второй что не отнимает у него много времени потому что вторая может похвастаться одним единственным изгнанником несчастным Фитилем Так его ,1 ,0
наш,,акула,Во всяком случае хищницы приплыли сюда не случайно они почувствовали пищу Акулы приближались к нам словно примериваясь как лучше напасть на добычу Они чертили вокруг яхты круг за крутом и движения их были спокойны даже ленивы будто они не принимали нас за достойного противника ,1 ,0
дохлый,,акула,Вода в нем темно-зеленая прозрачная словно расплавленное бутылочное стекло и по нему меж материком и островом курсируют огромные медлительные паромы похожие на дохлы х акул плывущих брюхом кверху На них переправляют целые поезда так что можно совершить путешествие из Неаполя в Мессину не вылезая из своего купе ,1 ,0
дохлый,ужасный,акула,Вода окрасилась кровью Но ей также удалось нанести акуле ужасный удар своей пилой Кровь как красный туман и ,1 ,0
дохлый,,акула,В одно мгновение перчатки были натянуты на руки кнопки застегнуты и в следующий момент две ладони слегка сжали акулу с обоих боков Акула вздрогнула как от удара электрического тока судорожно свилась почти в кольцо с неимоверной силой распрямилась отбросив Скворешню и зоолога как котят в разные стороны Потом она разжала пасть и вздрагивая опустилась на дно ,1 ,0
безобидный,,акула,В одном из журналов была опубликована сенсационная статья о победе над раком Рассказывалось о препарате полученном из безобидных акул живущих в Черном море катранов Препарат был получен биологом из Грузии ,1 ,0
безобидный,,акула,В одном из наших гарнизонов в ГРВЗ они сделали подкоп под складом и полностью опустошили его Великий хаос в который после закрытия Союза были ввергнуты наши кавказские полки и дивизии обладавшие гигантской массой оружия и боевой техники часто нельзя было остановить даже открытием огня по ворам и мародерам прущим на густой аромат оружейной смазки как акулы на запах крови В том бардаке который порождала правовая неурегулированность дележки оружия и техники некоторые генералы ГРВЗ и их генштабовские покровители не устояли перед соблазном поиметь собственную выгоду за счет тайных оружейных сделок прикрывая их некими указаниями российского правительства или политической целесообразностью будто бы продиктованной государственными интересами России на Кавказе ,1 ,0
безобидный,неизвестный,акула,Водолазы крепче сжимали трос который опускался сверху по мере спуска В зеленой полумгле промелькнуло темное тело быть может акулы Неизвестный хищник проплыл мимо путников скрылся и вновь показался с другой стороны ,1 ,0
безобидный,,акула,Возможно акула перекусила Акула или не акула а пока что надо искать телеоко ответил Маковский Пришлось спустить второй телеглаз ,1 ,0
китовый,яйцеживордящий,акула,Возможно в океанических глубинах эти гиганты спариваются Китовые акулы яйцеживордящие их огромные размером с подушку икринки созревают в теле мамаши а потом акула рождает до 300 детенышей ,1 ,0
китовый,,акула,Возможность сочетания свободы слова с удавлением Басаева вызывало искреннее недоумение с обеих сторон Вырваться из созданной акулами пера вилки было практически невозможно ,2 ,1
китовый,,акула,Возможность эмигрировать предоставлена евреям государством Не будь ты акулой пера претензий не было бы Но не дрейфь перебьешься ,2 ,1
китовый,,акула,Вой сирены Купальщики устремляются к берегу патрульный самолет увидел акулу От берега спешит охотничий катер ,1 ,0
китовый,,акула,В океане Поехали он увидит китовую акулу Завидую ,1 ,0
китовый,,акула,Во многом благодаря этому обстоятельству аэропорт смог сохраниться и даже заслужить два года назад приз За выживание среди акул Здесь приземляются самолеты из Китая Турции Италии и ,1 ,0
китовый,,акула,Вооружившись Митя поднялся на палубу и спрятался за ящиками он боялся что капитан его прогонит А пиратское судно Акула уже выплыло из-за скалы На его мачтах раздувались паруса черные от грязи ,1 ,0
настоящий,,акула,Во-первых Джеймс родом из маленького американского городка учился в Университете Вирджинии и аристократическим его происхождение папа инженер мама учительница не назовешь А во-вторых Джеймс настоящая акула капитализма Коллеги про него говорят что у него есть видение он умеет предугадывать развитие событий и оказываться первым в самых лакомых местах ,2 ,1
настоящий,,акула,Во-первых неизвестно куда вынесет да и вынесет ли куда А во-вторых тут и акулы могут быть так что лежи на доске не двигайся А начнешь маневрировать привлечешь внимание хищников ,1 ,0
настоящий,,акула,Вопрос Устали искупаться удалось Ответ Я акул боюсь Вопрос Что вообще запомнилось ,1 ,0
настоящий,,акула,воскресенье ОРТ 21.25 Режиссер Ренни Харлин специалист по акулам и альпинистам приспособил под американские нужды Формулу 1 и превратил Сильвестра Сталлоне в отставного гонщика вынужденного спасать честь команды и наставлять своего молодого напарника Для романтики присутствует также девушка которая все никак не может выбрать между одним удачливым автоспортсменом и другим автоспортсменом тоже удачливым ,1 ,0
настоящий,,акула,В основном это млекопитающие и птицы Так океанские жители косатки играют а акулы нет В бассейне косатки сминают круглую канистру а потом катают ее на спине ,1 ,0
настоящий,дурной,акула,Вот в одно утро матросы заметили что за рулем крадется акула дурной знак для моряков Правда в наш век подобным пустякам не верят порядочные люди но сами посудите есть ли возможность вбить в матросскую голову что акула то же что собака или другой голодный зверь которому нужна пожива и больше ничего Матросы задумались и стали перешептыв ,1 ,0
настоящий,театральный,акула,Вот действительно важный и интересный вопрос Широко известный в неузких кругах режиссер фильма Москва был призван под театральные знамена китом некоторые завистливо говорят что акулой театрального менеджмента Эдуардом Бояковым Не мешкая он замахнулся на Вильяма Шекспира и с энтузиазмом неофита бросился разрушать некую гипотетическую традицию шекспировских постановок ,1 ,0
настоящий,который,акула,Вот кто нес бесконечную вахту полную опасностей от бдительности часовых зависела жизнь всего рода Могла подкрасться акула которая находится в вечном движении Она никогда не спит не знает отдыха днем и ночью это вечно голодное создание рыскает в поисках пищи ,1 ,0
настоящий,настоящий,акула,В отличие от зубов млекопитающих зубы акулы представляют собой кожные образования видоизмененную чешую поэтому они легко выпадают Челюсть акулы настоящий конвейер по производству зубов которые растут постепенно перемещаясь к внешнему краю челюсти готовые в нужный момент заменить те что вышли из строя ,1 ,0
настоящий,,акула,Вот почему при первом же успехе подготовленном упорным трудом режиссеров и преподавателей любой предприниматель может сманить к себе певца с хорошим голосом Ведь предприниматели эти злейшие враги нашего искусства его эксплуататоры своего рода акулы пожирающие молодые артистические побеги еще не успевшие распуститься и дать плоды зорко караулят певца А через несколько лет выжав из него все что можно они выбросят его как изношенную вещь ,1 ,0
настоящий,,акула,Вот так-то Мне думается что подплывшие к яхте акулы были достаточно голодны чтобы заинтересоваться любой добычей даж е моим бренным телом ,1 ,0
буржуазный,,акула,Вот так ягода-бля-малина Буржуазная акула пиранья Прибыла по приглашенью Совмина ,1 ,0
буржуазный,,акула,Вот теперь ломаю голову и не придумаю какой бы им подарок сделать Уж не в самом ли деле акулу Андрей Васильевич послышался сочувственный но полный насмешки голос Ромейко младшего механика маленького чернявого с живыми смешливыми глазами Чего там акулу ,1 ,0
буржуазный,,акула,Вот тогда да тогда контемпорари арт станет полезен особенно для чрезмерно зажиточных слоев населения которым внутренний шариков начнет нашептывать левые во всех смыслах идеи И им нужно будет вменить в обязанность раз в месяц ходить в музей и смотреть на разрезанную акулу в формалине А по офисам ихним в обязательном и за их же деньги развешать картонки с нагаженной мазюкой в дорогих и изящных дизайнерских рамах ,1 ,0
буржуазный,,акула,Вот тут ему помогает боковая линия которая настолько точно улавливает колебания рыбы что скат схватывает ее ртом При ловле акулы используют ее обоняние В воду опускают крюк с наживкой мясом ,1 ,0
буржуазный,,акула,Вот что вырабатывает из женщин несколько лет жизни в веселом доме Это абсолютное скотское рабство единственный логический продукт тех социальных условий которыми окована жизнь падшей женщины в когтях акулы Тут уже не ищите ничего человеческого и бросьте всякую химерическую надежду на возможность поворота к иному пути на возврат к лучшему ,1 ,0
буржуазный,,акула,В первой же половине мая произошел огромный конфликт на юге в Донецком бассейне Горнопромышленники подняли вой на всю Россию и мобилизовали лучшие культурные силы которые не стеснялись оперировать с дутыми и явно ложными цифрами чтобы представить рабочих в виде акул пожирающих всю промышленность без остатка Десятки больших газет вполне убедили обывателя что горнорабочие враги родины и разрушители промышленности тогда как речь шла лишь о ничтожном ограничении чудовищных военных сверхприбылей ,1 ,0
огромный,,акула,В первый же момент когда он изогнувшись устремился к поверхности одна из них выплывая из-под него слегка изменила направление перевернулась на спину и сделав скачок вцепилась в плавник под глазом кашалота Но в то же мгновение одним неуловимым движением гигант повернулся и акулу висевшую на плавнике занесло по инерции вперед прямо в его раскрытую пасть Миг и ужасные челюсти сомкнулись огромная акула была разрезана как карандаш и обе ее половины медленно пошли ко дну ,1 ,0
огромный,,акула,В подавляющем большинстве случаев все что остается от грозы морей и океанов это зубы Именно по ним палеонтологи изучают разнообразие ископаемых акул Чем обусловлена разница в форме зубов ,1 ,0
один,один,акула,В последующие годы раз в двадцать тридцать лет ловили этих акул Еще одна акула этого вида показалась на экране больше чем первая ее длинное рыло в профиль напоминало нож для разрезания бумаги Костя направил Рудольфа на самой малой скорости горизонтально дну к западной стороне пещеры ,1 ,0
империалистический,самый,акула,В практическую плоскость эти задачи были перенесены лишь после прорыва линии Маннергейма в конце февраля 1940 года Неслучайно в поздравительной телеграмме по случаю 22 й годовщины Красной Армии на имя наркома обороны СССР Куусинен от имени народного правительства Финляндии выражал уверенность в том что великий Советский Союз обеспечит независимость нашей родины от всех империалистических акул и тем самым обеспечит и свободную мирную жизнь нашег о народа ,2 ,1
империалистический,,акула,В прессе против СОКа была развернута настоящая война Щупальца жигулевского автогиганта бывшие наперсточники акулы захватчики как только не называли менеджеров группы компаний Но поделать ничего уже было нельзя ,2 ,1
империалистический,,акула,В приемной послышались чьи-то крики и звон бьющейся посуды Акула поспешил скрыться Ральф догадался что так отходит от общения с родителями Душенька но не стал проверять свою догадку ,1 ,0
империалистический,,акула,В прозрачной зеленоватой воде затемнело коричневое туловище акулы засветилось ее белое брюхо с темными пятнами В это время со свистом рассекая воздух пронесся тяжелый гарпун брошенный уверенной рукой кормчего и впился в толстый живот акулы Она сделала громадный прыжок ,1 ,0
империалистический,,акула,В промежутках между поисками он еще раз посетил Акулу убедил его не созывать внеочередное собрание и не удалять из Дома никого из учащихся ведь бегство Крестной ясно свидетельствовало о том что сама она сильно сомневалась в успехе своего предприятия Акула поломавшись для вида согласился Как показалось Ральфу с облегчением ,1 ,0
империалистический,настоящий,акула,В процессе эволюции им удалось приобрести способность многократно заменять поврежденные или отломанные зубы новыми В отличие от зубов млекопитающих зубы акулы представляют собой кожные образования видоизмененную чешую поэтому они легко выпадают Челюсть акулы настоящий конвейер по производству зубов которые растут постепенно перемещаясь к внешнему краю челюсти готовые в нужный момент заменить те что ,1 ,0
китовый,названый,акула,Впрочем китовая акула как и ее названый братец кит питается планктоном разевает пасть набирают воды с мелкой живностью и процеживает воду ,1 ,0
китовый,,акула,Впрочем может быть и не все выдумано Кто-то вспорол акуле брюхо ведь вода в заливе порозовела Индеец врет но во всем этом есть какая-то доля правды ,1 ,0
китовый,,акула,Впрочем эта французская Анна была тоже Аннушкой дочерью Ярослава Мудрого сына Владимира Красное Солнышко Но все же от буквы А нам русским остается лишь авось ау алтын акула Боже упаси алмаз который нам не по карману и кажется ад Впрочем в нашем аде я тоже не уверен он тоже иностранец рожденный марксизмом ,1 ,0
китовый,,акула,В раскрытую треугольную пасть заплескивали волны Жаберные щели пульсировали позади головы хвост бил по воде и акула извивалась в усилиях схватить обреченную добычу Инценга выжидал рассчитывая расс ,1 ,0
китовый,,акула,В ряде известных японских храмов в сокровищницах бережно хранили зубы мегалодона В Швейцарии зубы акул вешали на шею детям надеясь избавить их от боли которой сопровож дается появление новых зубов ,1 ,0
китовый,,акула,В самолете летим первым классом номер в самом дорогом отеле под ногами стеклянный пол там живые рыбы плавают Живая акула Но запомнилось на всю жизнь другое ,1 ,0
стихнуть,морской,акула,В сатире есть между прочим такие стихи Как акула и морской пес притаившись у берегов островка в Атлантическом океане подстерегают корабль нагруженный неграми и дебатируют между собой об этом грузе морща свои красные жабры и т д И вот что остается от всей этой системы образов ,1 ,0
стихнуть,дурной,акула,В свите адмирала был полковник капитан указал на графа Вот в одно утро матросы заметили что за рулем крадется акула дурной знак для моряков Правда в наш век подобным пустякам не верят порядочные люди но сами посудите есть ли возможность вбить в матросскую голову что акула то же что собака или другой голодный зверь которому нужна пожива и больше ничего ,1 ,0
стихнуть,,акула,Все были в шоке когда они вляпались даже их друзья Сергей бродит по рынку как акула по дну водоема Продавцы уважительно здороваются спрашивают как дела ,1 ,0
стихнуть,,акула,Все выглядело как в гангстерском фильме и казалось нереальным Говорят что акулы бросаются на свою жертву только после того как почувствуют ее испуг Я в этот момент почему-то не испугался ,1 ,0
один,,акула,Всегда были страшнее те редакторы которые хорошо разбирались в подтекстах и намеках одобряли их на черной лестнице и вырезали с мясом за рабочим столом И план он будет ломать только для того чтобы расчистить место акулам посадившим его в директорское кресло и хищным рыбешкам которые вокруг него вьются А я сегодня одной такой акуле вернула роман с двумя сотнями замечаний на доработку ,1 ,0
один,задний,акула,Всем воспитательским рядом Акула на заднем плане сокрушенно всплескивает плавниками Черный поворачивается ко мне ,1 ,0
один,,акула,Все не так страшно как вам кажется особенно если не терять головы и не накручивать себя рисуя апокалиптические картины Да поникший было Акула приосанился Все не так страшно ,2 ,1
один,,акула,Все склонялись к мысли что старпом упал за борт и Что там в осеннем холодном Белом море Разве что акул нет Мозги мои работали как часовой механизм ,1 ,0
один,,акула,Все слушатели насторожились Ночью взяли четыре япон лодку положили повезли далеко море бросили акула кушала Кинг перевел своим спутникам это неожиданное решение островитян которое как нельзя лучше устраивало их ,1 ,0
один,,акула,Все спокойно И тут я увидел тусклый силуэт акулы Я поплыл быстрее ,1 ,0
один,,акула,Все способное плавать или ползать при ее приближении спешит укрыться в коралловых ветвях Даже акулы обходят ее на почтительном расстоянии Она же пожирает все живое ,1 ,0
один,,акула,Все честь честью вплоть до пошлого ритма этих двух предложений который едва ли уступит ритму фразы о заходящем солнце с его косыми лучами Все как надо и дальше есть все что требуется по образцам данного времени и все что полагается для рассказа о Молохе нежная почти женственная натура болезненно-нервного интеллигента инженера Боброва который доходит на своей страдальческой службе капитализму до морфинизма акула капитализма Квашнин выдающий замуж за своего служащего подлого карье риста эту стройную грациозную Нину дочь другого заводского служащего и возлюбленную Боброва с целью сделать ее своей любовницей бунт доведенных до отчаяния голодом и холодом рабочих пожар завода ,2 ,1
один,,акула,Все что хоть сколько-нибудь заслуживало внимания тщательно отмечалось Макаровым в дневнике Вот например запись от 28 июля Утром поймали акулу что очень меня удивило В таких широтах в воде температура которой ниже 0 я никак не ожидал встретить этого по преимуществу тропического хищника ,1 ,0
рогатый,,акула,Все это довольно убого По мнению жрецов идол изображает рогатую акулу с туловищем быка ибо Дагон согласно преданию родился от очень странного брака Отцом его был наш собственный золотой телец которому некогда поклонялись и на Крите иб ,1 ,0
рогатый,коралловый,акула,Всё это кишит вокруг любопытного пока по ломким кораллам он пробирается на край островка к бурунам и шумящим при отливе водопадам Прилив прозевать нельзя в это время к острову устремляются акулы Их в Коралловом море хватает тигровая белая смерть серая нянька голубая монахиня и иже с ними ,1 ,0
большой,,акула,Вскоре появились они во множестве переваливаясь с волны на волну Еще большая акула долго следила за фрегатом Ей два раза бросали крюк с наживой два раза она хватала его и один раз уже потащили было ее вверх н ,1 ,0
большой,,акула,В Сплитском институте рыбоводства и океанографии пригласившем нас в Югославию на первом этаже расположен большой океанарий где представлены многие обитатели Адриатики С любопытством мы рассматривали красивых рыб причудливой формы раковины заросли водорослей но по-настоящему большой интерес вызвали у нас мурены осьминоги и двухметровое чучело акулы Я не предполагал что в Адриатическом море водятся акулы ,1 ,0
большой,добрый,акула,Вся челюсть походила на пилу Акула была в добрую сажень величиной Хвост ее болтался в воде а все остальное выходило на поверхность ,1 ,0
большой,который,акула,В таких широтах в воде температура которой ниже 0 я никак не ожидал встретить этого по преимуществу тропического хищника На завтрак подали блюдо из акулы которое было очень вкусно так же были вкусны и пирожки из нее Много портило дело сознание что это мясо акулы ,1 ,0
большой,,акула,В то же время вне-островные организмы не могут питаться растениями и животными острова Человек умирает с голоду акулы не едят рыб в лагуне острова наши обычные микроорганизмы не атакуют представителей его фауны и флоры Что ж все это значит ,1 ,0
большой,,акула,В тот же миг рывок огромного тела рывок такой мощи что Карцова вышвырнуло из воды Акула исчезла Смутно белеет в ночи гористый остров ,1 ,0
большой,,акула,В условиях жесточайшей диктатуры было гораздо проще решить проблемы на которых свернули себе шею сначала царское а потом Временное правительство С Германией заключили сепаратный мир ведь это теперь была не измена союзникам акулы капитализма не могут быть союзниками пролетариата а лишь вынужденная уступка германским империалистам ради спасения социалистической революции Правда вместо бесславно законченной империалистической бойни большевики развязали ещё более страшную гражданскую войну но это уже как говорится детали ,2 ,1
