arg1,arg2,word,sentence,verb_idx,label
локтевой,,артерия,В лесу хрустят ветки-суставы Артерии составов Оставят навсегда ,1 ,0
локтевой,,артерия,В лечении ишемического инсульта новая технология так называемая тромболитическая терапия Поскольку главной причиной ишемического инсульта обычно становится тромб закупоривающий артерию питающую мозг то необходимо удалить его в кратчайшие сроки в периоде так называемого терапевтического окна Это можно сделать двумя основными способами ,1 ,0
локтевой,локтевой,артерия,В локтевой ямке плечевая артерия делится на две самостоятельные артерии локтевую и лучевую рис 7.11 Обе артерии располагаются на передней стороне предплечья и направляясь вниз вдоль одноименных костей отдают ветви к локтевому суставу коже и мышцам предплечья Локтевая артерия ,1 ,0
внутричерепной,,артерия,вляет собой модификацию магнитно-резонансной томографии С ее помощью можно исследовать прохождение и калибр внечерепных и внутричерепных артерий и вен В настоящее время созданы и успешно применяются высокоинформативные методы получения трехмерного изображения структур мозга однофотонная эмиссионная компьютерная томография и позитронная эмиссионная томография ,1 ,0
внутричерепной,,артерия,В малой операционной шла пустяковая операция больному с хронической почечной недостаточностью вшивали в руку пластмассовые шунты Соединенные с артерией и веной они нужны для того чтобы подключить больного к аппарату искусственная почка который очистит кровь и поможет больному избежать уремии отравления крови шлаками В халатах шапочках и респираторах в белых матерчатых бахилах завязанных под коленом тесемочками мы возглавляемые старшей сестрой совершали обход отделения ,1 ,0
единственный,,артерия,В марте 1917 г с незажившими еще ранами он вступае т комбатом в Образцовый Советский отряд формировавшийся в Москве в Хамовнических казармах и выезжает на фронт отстаивать Советскую страну от белогвардейцев и интервентов В Камышине получает боевое задание очистить от врагов Волгу единственную артерию для питания Царицына Сформировав из местных рабочих и крестьян несколько батальонов организовав из волжских пароходов подо бие боевой флотилии Базилевич прорывается к Царицыну доставляя туда патроны ,2 ,1
единственный,,артерия,В межпозвоночном отверстии проходят кровеносные сосуды нервные корешки При повреждении артерий замедляется приток крови Если это совпадает с магнитными бурями у больного может произойти инсульт инфаркт в лучшем случае все обойдется он ,1 ,0
плечевой,,артерия,вместе с лучевой артерией рис 7.12 Лучевая артерия продолжает направление плечевой артерии и лежит между круглым пронатором и плечелучевой мышцей а в нижней части предплечья прикрыта только фасцией и кожей поэтому здесь легко прощупать ее пульсацию ,1 ,0
лёгочный,геморрагический,артерия,вмешательства Когда звенит этот самый звонок врач должен хватать что надо и бежать быстрее в сторону пациента иначе тот из неотложного состояния отчалит в состояние временно отложенное где не предъявляют никаких жалоб где нет ножевых и пулевых ранений где не умирают от тромбоэмболии лёгочной артерии и геморрагического шока Где всем хорошо потому что два раза за одно и то же не судят ,1 ,0
базовый,,артерия,В Москву-реку Сукачев не ныряет Уважаю базовую артерию города пояснил закоренелый тушинец Пока отрабатывается маршрут экспедиции Гарик с энтузиазмом оснащает аквариумами с рыбками и прочей дайверской ат ,2 ,1
транспортный,,артерия,В населенном пункте бросили КамАЗ подожгли его а сами пересели в захваченный ими рейсовый автобус с пассажирами в основном женщинами и на нем попытались прорваться в сторону Чечни Поднятые по тревоге подразделения внутренних войск а также группы дагестанского спецназа перекрыли транспортные артерии вынудили в конце концов боевиков оставить автобус и отпустить женщин Бандиты захватили с собой в качестве живого прикрытия дагестанских милиционеров до этого такую роль выполняли местные жители ,2 ,1
дорожный,,артерия,В настоящее время Военно-Сухумская дорога в перевальной части имеет преимущественно туристическое значение пропуская ежегодно по нескольку тысяч пролетарских туристов В северной половине она является основной дорожной артерией для Карачая и для горного курорта Теберда Летом 1933 г начаты изыскательские работы по реконструкции Военно-Сухумской дороги ,2 ,1
железнодорожный,,артерия,В настоящее время главным военно-инженерным управлением разрабатывается проект соединении всех железнодорожных линий в Западном крае с местами стоянок войск От главных железнодорожных артерий предполагается провести ветки к тем захолустным пунктам где по стратегическим соображениям расквартированы войска Цель проведения веток возможность быстро перебрасывать войска в случае войны на нашем западном фронте ,2 ,1
мелкий,,артерия,Вначале хотя я и сильно прихрамывал знание анатомии помогало мне находить правильный путь внутри катакомбных ходов кровеносной системы Но сделав какой-то неверный поворот я скоро заблудился в путаном переулочье мелких артерий А время меж тем не ждало ,1 ,0
мелкий,парасимпатический,артерия,В ней располагаются сосуды питающие стенку артерии и нервы Иннервация артерий осуществляется сосудистыми ветвями вегетативной нервной системы при этом симпатические нервы вызывают сужение артерий Парасимпатические нервы расширяют артерии но они обнаружены лишь в некоторых участках кровеносной системы ,1 ,0
водный,,артерия,Внешние стены горы которые согласно индуистской традиции окружают космос Многочисленные каналы рвы и прочие водные артерии символизируют космические воды хотя конечно использовались и для вполне земных а не божественных целей с их помощью кхмеры контролировали ирригацию рисовых полей Ангкор-Ват состоит из пяти центральных храмов которые окружены рвами и трёх галерей ,2 ,1
водный,,артерия,В нешняя стенка каучуковой трубки покрылась оболочкой покрывающей наружные стенки артерии Артерия продолжала работать нормально несмотря на то что она состояла из искусственной трубки ,1 ,0
большеберцовый,передний,артерия,В нижнем углу подколенной ямки подколенная артерия делится на две конечные ветви переднюю и заднюю большеберцовые артерии Передняя большеберцовая артерия см рис 7.19 проходит через межкостную перепонку на переднюю поверхность голени где спускается между мышцами разгибателями стопы отдавая к ним многочисленные мышечные ветви ,1 ,0
сонный,,артерия,В нисходящей части аорты различают грудную и брюшную части Артерии шеи головы и лица Правая и левая общие сонные артерии ,1 ,0
сонный,,артерия,В ночь перед казнью он как-то ухитрился достать нож и перерезал себе артерию Бросились за доктором пока сделали перевязку пока привели в чувство бывшего в беспамятстве Кучерявского наступил час выводить ,1 ,0
крестцовый,который,артерия,Внутренний слой оболочки очень прочно сращен с тканью спинного мозга и в виде отростков внедряется в него вместе с кровеносными сосудами Кровоснабжение спинного мозга осуществляется позвоночной артерией ветвью подключичной артерии а также от задних межреберных поясничных и латеральных крестцовых артерий которые в целом формируют три артерии ,1 ,0
крестцовый,,артерия,Внутренность человека равномерно сходствует со внутренностию животных Кости суть основание тела мышцы орудия произвольного движения нервы причина чувствования легкое равно в них дышит желудок устроен для одинаковых упражнений кровь обращается в артериях и венах имея началом сердце с четырьмя его отделениями лимфа движется в своих каналах строение желез и всех отделительных каналов чашечная ткань и наполняющий ее жир наконец мозг и зависящие от него деяния понятие память рассудок Не унизит то человека если скажем что звери имеют спос ,1 ,0
мышечно-диафрагмальный,,артерия,внутренняя грудная артерия начинается от нижней полуокружности подключичной артерии напротив позвоночной артерии направляется в грудную полость где прилежит сзади к хрящам ребер и у нижнего края ребра распадается на мышечно-диафрагмальную артерию ,1 ,0
мышечно-диафрагмальный,,артерия,Внутриорганные сосуды последовательно ветвятся на артерии 1 5 го порядка составляющие затем систему микроскопических сосудов микроциркуляторное русло Последнее включает ряд элементов артериолы прекапиллярные артериолы или прекапилляры капилляры посткапиллярные венулы или посткапилляры и венулы ,1 ,0
многочисленный,,артерия,Внутри тулови ща точно застывшие в меду отчетливо просматривались сердце печень желудок почки многочисленные артерии Более тусклый по цвету и более жесткий состав похожий на тот из которого делают искусственные собачьи кости формировал череп позвоночный столб ребра лучевые берцовые кости коленные чашечки такие же по крепости как и настоящие ,1 ,0
печёночный,воротный,артерия,В области ворот печени входят воротная вена несущая венозную кровь и собственная печеночная артерия по которой поступает артериальная кровь Внутри органа печеночная артерия и воротная вена постепенно разветвляются на долевые сегментарные междольковые и вокругдольковые сосуды От вокругдольковых венул в каждую дольку отходят внутридольковые синусоидные капилляры впадающие в центральную вену ,1 ,0
печёночный,крупный,артерия,В области пальцев они отдают ладонные и тыльные ветви Таким образом к каждому пальцу на руке подходят четыре артерии две более крупные ладонные и две более мелкие тыльные берущие начало от тыльной сети запястья Кровеносные сосуды располагаются на боковых поверхностях пальцев ,1 ,0
мелкий,,артерия,В один из таких моментов Брайтон подумал ведь пульс больного свидетельствует о том что у него резко сузились мелкие артерии и поднялось кровяное давление Если как-нибудь расширить артерии боль наверное можно будет устранить И тут же он вспомнил об амилнитрите ,1 ,0
мелкий,,артерия,В одном из южных портов пуская кровь матросу обратил внимание на то что венозная кровь очень светлая Вначале даже подумал что нечаянно задел артерию Однако вскоре узнал что в условиях тропиков это обычное явление ,1 ,0
сталинский,,артерия,Водопровод и канализацию пришлось проводить снаружи живым образом перестро йки и гласности ее предвестием и подлинным смыслом никаких порывов к воле просто сгнили сталинские артерии Я не могу откреститься вчистую от Ленинских гор было ,1 ,0
сталинский,,артерия,Воздействие создается обжатием ног с помощью компрессионных манжет Манжеты помещают на голени бедра и ягодицы и последовательно надувают создавая волну давления крови в артериях Моменты начала обжатия регулируются относительно сердечного цикла таким образом чтобы волна давления достигала дуги аорты в момент диастолы расслабления сердечной мышцы между сокращениями систолой ,1 ,0
лучевой,,артерия,Воздух быстро нагнетают в манжетку до уровня на 40 мм рт ст выше того при котором исчезает пульс на лучевой артерии вследствие пережатия сосудов Фонендоскоп прикладывают к локтевой ямке в точке пульсации артерии непосредственно под нижним краем манжетки Воздух из нее нужно выпускать медленно со скоростью 2 мм рт ст на один удар пульса ,1 ,0
лучевой,,артерия,Возможно что муж мой и мог бы оправиться на некоторое время но его выздоровление было бы непродолжительно известие о злодействе 1 марта несомненно сильно потрясло бы Федора Михайловича боготворившего царя освободителя крестьян едва зажившая артерия вновь порвалась бы и он бы скончался Конечно его кончина и в смутное время произвела бы большое впечатление но не такое колоссальное какое произвела она тогда мысли всего общества были бы слишком поглощены думами о злодействе и о тех осложнениях которые могут последовать в такой трагический момент жизни государства ,1 ,0
лучевой,,артерия,Возражения профессора Рибберта и его соображения о естественной смерти Наличие кишечных ядов и вероятность их роли в заболевании артерий Роль макрофагов в истреблении нервных клеток в старости ,1 ,0
сонный,,артерия,В окне торчала голова массажиста повернутая боком Осколки стекла глубоко впились в шею возле сонной артерии По стеклу все еще стекала кровь внизу успевшая уже свернуться превратиться в темно-бурое месиво ,1 ,0
межрёберный,,артерия,Вокруг суставов артерии образуют артериальные сети обеспечивающие непрерывное кровоснабжение суставов при движениях Ход артерий соответствует костной основе скелета межреберные артерии проходят параллельно ребрам аорта идет вдоль позвоночника В стенках сосудов имеются афферентные нервные волокна связанные с рецепторами которые воспринимают изменения химического состава крови давление ее в сосуде напряжение стенки сосуда ,1 ,0
наш,,артерия,вом для управления движением барки Известно что вода в реке как кровь в наших артериях движется не с одинаковой быстротой Если возьмем поперечный разрез реки получится такая картина самое сильное движение занимает середину реки что на поверхности обозначается рубцом водяной струи около берегов и на дне вода вследствие трения движется значительно медленнее ,1 ,0
водный,,артерия,Во-первых о каких бассейнах идет речь у нас есть большие реки как например Волга пересекающая на своем пути несколько природных зон и во-вторых какие ландшафты имеются в виду если многие из них представлены в эродированном виде С точки зрения иерархического подхода надо рассматривать бассейны больших рек в целом чтобы на их фоне анализировать бассейны всех соподчиненных порядков начиная с малых рек от состояния которых и зависит гидрологический режим магистральной водной артерии 6 Не случайно именно защите малых рек посвящено постановление СМ РСФСР от 14 января 1981 г Об усилении охраны малых рек от загрязнения засорения и истощения и о рациональном использовании их водных ресурсов В методическом и организационном отношениях важно ответить на вопрос каким должен быть первичный объект для выделения лесов различного целевого назначения ,2 ,1
водный,,артерия,Во-первых потому что благодаря избытку холестерина в артериях формируются атеросклеротические бляшки Они сужают просвет артерий в них замедляется течение крови Результат сердце не снабжается кровью так как должно и не получает кислорода столько сколько надо ,1 ,0
водный,,артерия,В органах закладывающихся в эмбриогенезе сплошной массой артерия вступает в его центральную часть и далее ветвится соответственно долям сегментам и долькам легкие печень почка селезенка лимфатические узлы В тех органах которые закладываются в виде трубки пищеварительный тракт выводные протоки мочеполовой системы спинной и головной мозг питающие артерии подходят с одной стороны этой трубки а их ветви имеют кольце образное или продольное направление в ее стенке ,1 ,0
водный,,артерия,ворота узла через которые входят артерии и нервы а выходят вены и выносящие лимфатические сосуды Лимфатические узлы покрыты соединительнотканной капсулой от которой в толщу узла отходят капсулярные трабекулы образующие вместе с ретикулярными волокнами и клетками строму ,1 ,0
водный,,артерия,востом 10 Сии и подобные сим мнимые существа суть дело воображения произведенного внезапным и великим страхом который во многих а особливо в слабых примечается столь сильно действующим и насилующим самую природу что иногда действительно переменяет и самое зрение натуральное в человеке Внезапно воскипевшее от страха в артериях кровообращение и сильное притом случившееся биение сердца соединенное с ужасным трепетанием всего тела довольно в состоянии воспричинствовать в оптических нервах такую перемену от которой и глаза человеческие не могут представлять являемых во время страха вещей в собственном и натуральном их виде ,1 ,0
водный,,артерия,Восторг поднимается в груди при виде мира рождающего людей плюющих в лицо застарелой лжи о страхе смерти Пульсируют артерии Как течение великих рек залитых светом как подавляющие грандиозные силы природы страшные в своём нарастании идут звуки уже очищенные от мелодии сырые грубые колоссальные рёвы катаклизмов и потоков жизни ,1 ,0
височный,который,артерия,восходящая глоточная артерия которая отходит от начала наружной сонной артерии поднимается вверх к глотке и отдает ветви к стенке глотки глубоким мышцам шеи миндалинам слуховой трубе мягкому небу твердой оболочке головного мозга среднему уху Поверхностная височная артерия ,1 ,0
дорожный,,артерия,Вот Демидов туда и целил А Обь Катунь и их притоки были в веке единственными доступными дорожными артериями Солнце в тех местах мощное ,2 ,1
сонный,,артерия,Вот здесь сказал царь голосом столь тихим что не слышал сам своей речи видим мы устройство жил на человеческой шее Прямая и красная идёт сонная артерия а от неё видишь позвоночник коий я чаю пришёлся по топору пятым Голову же сию приказываю вам ваше сиятельство сдать в кунсткамеру при Академии Наук на вечные хранения ,1 ,0
водный,,артерия,В отличие от обычных электрических машин их устанавливают не вертикально в гнезда плотины а горизонтально на железобетонные опоры вдоль течения реки Использование горизонтальных гидроагрегатов исключает строительство многометровых плотин поэтому их целесообразно строить на мелководных реках или в верхних течениях больших водных артерий 1 Генератор ,2 ,1
сонный,битый,артерия,Вот например в ночь со среды на четверг в Лялином переулке погиб Константин Фактулин 1969 года рождения Ему перерезали сонную артерию битой бутылкой когда он попытался вступиться за незнакомую девушку Константин Фактулин проживал в отдельной двухкомнатной квартире около метро Кунцевская в браке не состоял и работал программистом в компьютерной фирме ,1 ,0
сонный,,артерия,Вот не так скользнет бритва и сразу будет много крови Тут вот бьется сонная артерия Много крови очень даже много ,1 ,0
сонный,,артерия,Вот почему заключает Икбал Коран учит что конечное Эго ближе к человеку чем артерия на шее 10 ,1 ,0
сонный,левый,артерия,Вошел английский посол лорд Дюфферин тоже замер на пороге затем приложил платок к глазам Растерянный фельдшер Коган прижал артерию на левом бедре царя Доктор Маркус заглянул в медленно раскрывшийся окровавленный левый глаз умирающего и упал на стул лишившись чувств ,1 ,0
административный,,артерия,В палатах по судам в думах в магистратах секретари целые дни и ночи просиживали в канцеляриях и писали Но в то время как служебная деятельность была разлита таким образом по всем судебным и административным артериям в обществе распространилась довольно странная молва Сашка Козленев как известный театрал знавший все закулисные тайны первый начал ездить по городу и болтать что новый губернатор этот идеал чиновничьего поведения тотчас после отъезда жены приблизил к себе актрису Минаеву и проводит с ней все вечера Обстоятельство это показалось до такой степени значительным что две дамы из самых первых сановниц сочли нужным сделать Настеньке в ,2 ,1
административный,,артерия,В Париже и Шарлье продолжая занятия анатомией выяснил как течет кровь по сосудам и как образуется природная теплота Ложно утверждение будто по артериям проходит воздух неправильны представления о роли сердца Жизнь действительно закл ,1 ,0
периферический,специальный,артерия,В первом случае приходится обыкновенно решать вопрос о возможности артериосклероза Здесь помимо в общем более молодого возраста при сифилисе мозга имеет значение то что не наблюдается симптомов повышенного кровяного давления склероза периферических артерий а специальные исследования крови и жидкости дают хотя не резко выраженн ые но положительные результаты ,1 ,0
лифтовый,,артерия,Впервые возник вопрос как добраться Встрече в Валиной коммуналке обычно сопутствовала предварительная ласка неторопливая Пречистенка приводящая к Малому Левшинскому где напротив пары двух-этажных полуподков с колоннами устроился доходный дом с застекленными лифтовыми артериями А как ехать сейчас когда не терпится поскорее очутиться у медной дощечки Ленским два звонка ,2 ,1
элегантный,,артерия,Впервые она состоялось в 1803 г и теперь на Рождество ярмарка занимает одну из самых элегантных артерий города улицу Канебьер Наиболее ,2 ,1
подвздошный,внутренний,артерия,В полости малого таза верхняя прямокишечная артерия анастомозирует с ветвями средней прямокишечной артерии из внутренней подвздошной артерии Артерии таза и нижних конечностей Общие подвздошные артерии ,1 ,0
венечный,один,артерия,В последнее время всеобщее внимание привлек новый препарат интенсаин Это вещество не относится ни к одной из известных до сего времени лекарственных групп его химический титул звучит так хлоргидрат 3 бета-диэтиламиноэтил 4 метил 7 карбэтокси-метокси 2 оксохромена 1 2 Интенсаин по-видимому сильнейший из всех препаратов расширяющих венечные артерии В одном из опытов раствор интенсаина пропускали через сердце собаки ,1 ,0
венечный,,артерия,В последние годы заметили что в некоторых случаях артериосклероз развивается в связи со значительным увеличением надпочечных желез Выделяемый при этом в большем против нормального количества адреналин усиливает артериальное давление и тем будто бы вызывает уплотнение стенок артерий Теория эта не касается вопроса отчего именно происходит само увеличение надпочечных желез ,1 ,0
транспортный,,артерия,В приветствии в частности говорится В повестке дня вашего форума вопросы социально-экономического развития и сотрудничества в этом регионе Ведь Черное море всегда было и остается центром пересечения не только торговых путей транспортных артерий но и перекрестием мировых цивилизаций культур и судеб народов многих стран В мире хорошо известно стремление стран членов Черноморского экономического сотрудничества сделать Причерноморье регионом стабильности и процветания добиться реальных сдвигов в вопросах соблюдения принципов демократии и партнерства ,2 ,1
лёгочный,,артерия,В пригороде Детройта на 84 м году жизни скончался бывший патологоанатом Джек Кеворкян получивший свое прозвище за то что помогал неизлечимо больным людям уходить из жизни Причина смерти Кеворкяна тромбоз легочной артерии В 1999 году он был осужден за то что предоставил возможность совершить самоубийство с помощью смертельной инъекции или отравления газом как минимум 130 безнадежно больным пациентам ,1 ,0
лёгочный,,артерия,В просвете сосуда образуется атеросклеротическая бляшка Уплотнившиеся артерии не могут поставлять столько крови сколько нужно для нормальной работы сердечной мышцы Особенно заметно это при физических нагрузках когда потребность сердца в кислороде возрастает ,1 ,0
лёгочный,,артерия,В результате кровоток в исследуемых артериях увеличивался на 20 процентов Пораженная атеросклерозом артериальная система имеет повышенное сопротивление потоку крови не только за счет уменьшения просвета сосудов но и вследствие того что бляшки в артериях являются генераторами турбулентности тока крови то есть проще говоря на них образуются завихрения как около какой-нибудь коряги в ручье Снижая вязкость крови мы устраняем завихрения а повышая давление увеличиваем кровоток ,1 ,0
социальный,,артерия,В романах и повестях в поэмах и песнях того времени с ведома писат еля или нет везде сильно билась социальная артерия везде обличались общественные раны везде слышался стон сгнетенных голодом невинных каторжников работы тогда еще этого ропота и этого стона не боялись как преступления Само собою разумеется что кузина надавала книг без всякого разбора без всяких объяснений и я думаю что в этом не было вреда есть организации которым никогда не нужна чужая помощь опора указка которые всего лучше идут там где нет решетки ,1 ,0
бедренный,,артерия,Все бы ничего но одна пуля угодила аккурат в бедренную артерию Кровь хлестала фонтаном ,1 ,0
самостоятельный,локтевой,артерия,Все вместе они кровоснабжают локтевой сустав мышцу и кожу плеча частично предплечья В локтевой ямке плечевая артерия делится на две самостоятельные артерии локтевую и лучевую рис 7.11 Обе артерии располагаются на передней стороне предплечья и направляясь вниз вдоль одноименных костей отдают ветви к локтевому суставу коже и мышцам предплечья ,1 ,0
водный,,артерия,Всего же у нас по стране сейчас обитает не менее 125 тысяч этих ценных пушных животных Путешествуя по водным артериям в поисках своего Эльдорадо звери добрались и сюда к нашему лесному озерку Несмотря на постоянную к сожалению не всегда добрососедскую близость человека они кажется решили обосноваться здесь надолго ,2 ,1
водный,,артерия,Все начинается казалось бы с мелочей ноги начинают быстро утомляться легко мерзнут при ходьбе часто возникает внезапная боль в икроножных мышцах Причина этих первых тревожных сигналов длительный спазм артерий и в результате обескровливание тканей Постепенно болезнь прогрессирует на стопах и пальцах появляются незаживающие язвы начинаются мучительные боли кровеносные сосуды сужаются в них образуются кровяные сгустки тромбы ,1 ,0
коронарный,,артерия,Все процедуры проводятся эндоваскулярно то есть через сосуд В артерию вводится тонкий катетер на конце катетера баллончик Баллончик расширяет коронарную артерию а стенки артерии укрепляются специальной сеточкой стентом ,1 ,0
